type,timestamp,positions
CONTROL,50300406.66699642,"[0.132, 0.033, 0.434, -0.135, -0.036, 0.563]"
CONTROL,50320473.52503286,"[0.129, 0.03, 0.431, -0.132, -0.033, 0.566]"
CONTROL,50340545.964019835,"[0.126, 0.027, 0.428, -0.129, -0.03, 0.569]"
CONTROL,50360615.823010445,"[0.123, 0.024, 0.425, -0.126, -0.027, 0.572]"
CONTROL,50380685.852025636,"[0.12, 0.021, 0.422, -0.123, -0.024, 0.575]"
CONTROL,50400756.66003395,"[0.117, 0.018, 0.419, -0.12, -0.021, 0.578]"
CONTROL,50420826.46902418,"[0.114, 0.015, 0.416, -0.117, -0.018, 0.581]"
CONTROL,50440899.50801572,"[0.111, 0.012, 0.413, -0.114, -0.015, 0.584]"
CONTROL,50460986.60602002,"[0.108, 0.009, 0.41, -0.111, -0.012, 0.587]"
CONTROL,50481055.1450355,"[0.105, 0.006, 0.407, -0.108, -0.009, 0.59]"
CONTROL,50501110.534009054,"[0.102, 0.003, 0.404, -0.105, -0.006, 0.593]"
CONTROL,50521178.97302378,"[0.099, 0.0, 0.401, -0.102, -0.003, 0.596]"
CONTROL,50541253.03099863,"[0.096, -0.003, 0.398, -0.099, 0.0, 0.599]"
CONTROL,50561325.60002152,"[0.093, -0.006, 0.395, -0.096, 0.003, 0.602]"
CONTROL,50581396.01902804,"[0.09, -0.009, 0.392, -0.093, 0.006, 0.605]"
CONTROL,50601465.95700644,"[0.087, -0.012, 0.389, -0.09, 0.009, 0.608]"
CONTROL,50621537.91601304,"[0.084, -0.015, 0.386, -0.087, 0.012, 0.611]"
CONTROL,50641608.50504413,"[0.081, -0.018, 0.383, -0.084, 0.015, 0.614]"
CONTROL,50661683.153011836,"[0.078, -0.021, 0.38, -0.081, 0.018, 0.617]"
CONTROL,50681756.242003754,"[0.075, -0.024, 0.377, -0.078, 0.021, 0.62]"
CONTROL,50701825.88102762,"[0.072, -0.027, 0.374, -0.075, 0.024, 0.623]"
CONTROL,50721897.819021255,"[0.069, -0.03, 0.371, -0.072, 0.027, 0.626]"
CONTROL,50741970.07803014,"[0.066, -0.033, 0.368, -0.069, 0.03, 0.629]"
CONTROL,50762043.977039866,"[0.063, -0.036, 0.365, -0.066, 0.033, 0.632]"
CONTROL,50782101.33500397,"[0.06, -0.039, 0.362, -0.063, 0.036, 0.635]"
CONTROL,50802171.53404374,"[0.057, -0.042, 0.359, -0.06, 0.039, 0.638]"
CONTROL,50822242.82302195,"[0.054, -0.045, 0.356, -0.057, 0.042, 0.641]"
CONTROL,50842311.08101085,"[0.051, -0.048, 0.353, -0.054, 0.045, 0.644]"
CONTROL,50862382.73000345,"[0.048, -0.051, 0.35, -0.051, 0.048, 0.647]"
CONTROL,50882456.13803156,"[0.045, -0.054, 0.353, -0.048, 0.051, 0.65]"
CONTROL,50902531.83699679,"[0.042, -0.057, 0.356, -0.045, 0.054, 0.647]"
CONTROL,50922603.605024055,"[0.039, -0.06, 0.359, -0.042, 0.057, 0.644]"
CONTROL,50942677.53401072,"[0.036, -0.063, 0.362, -0.039, 0.06, 0.641]"
CONTROL,50962745.59304584,"[0.033, -0.066, 0.365, -0.036, 0.063, 0.638]"
CONTROL,50982817.091047764,"[0.03, -0.069, 0.368, -0.033, 0.066, 0.635]"
CONTROL,51002892.360033005,"[0.027, -0.072, 0.371, -0.03, 0.069, 0.632]"
CONTROL,51022962.32903609,"[0.024, -0.075, 0.374, -0.027, 0.072, 0.629]"
CONTROL,51043034.92704639,"[0.021, -0.078, 0.377, -0.024, 0.075, 0.626]"
CONTROL,51063104.27602148,"[0.018, -0.081, 0.38, -0.021, 0.078, 0.623]"
CONTROL,51083174.39502571,"[0.015, -0.084, 0.383, -0.018, 0.081, 0.62]"
CONTROL,51103248.93303914,"[0.012, -0.087, 0.386, -0.015, 0.084, 0.617]"
CONTROL,51123324.24201304,"[0.009, -0.09, 0.389, -0.012, 0.087, 0.614]"
CONTROL,51143397.44002791,"[0.006, -0.093, 0.392, -0.009, 0.09, 0.611]"
CONTROL,51163473.82904496,"[0.003, -0.096, 0.395, -0.006, 0.093, 0.608]"
CONTROL,51183548.05704439,"[0.0, -0.099, 0.398, -0.003, 0.096, 0.605]"
CONTROL,51203662.08604537,"[-0.003, -0.102, 0.401, 0.0, 0.099, 0.602]"
CONTROL,51223736.66503699,"[-0.006, -0.105, 0.404, 0.003, 0.102, 0.599]"
CONTROL,51243816.79302314,"[-0.009, -0.108, 0.407, 0.006, 0.105, 0.596]"
CONTROL,51263885.38203901,"[-0.012, -0.111, 0.41, 0.009, 0.108, 0.593]"
CONTROL,51283958.04105094,"[-0.015, -0.114, 0.413, 0.012, 0.111, 0.59]"
CONTROL,51304027.18903497,"[-0.018, -0.117, 0.416, 0.015, 0.114, 0.587]"
CONTROL,51324102.59800963,"[-0.021, -0.12, 0.419, 0.018, 0.117, 0.584]"
CONTROL,51344176.06703937,"[-0.024, -0.123, 0.422, 0.021, 0.12, 0.581]"
CONTROL,51364257.98502751,"[-0.027, -0.126, 0.425, 0.024, 0.123, 0.578]"
CONTROL,51384331.22402057,"[-0.03, -0.129, 0.428, 0.027, 0.126, 0.575]"
CONTROL,51404404.70201429,"[-0.033, -0.132, 0.431, 0.03, 0.129, 0.572]"
CONTROL,51424474.691040814,"[-0.036, -0.135, 0.434, 0.033, 0.132, 0.569]"
CONTROL,51444549.10903005,"[-0.039, -0.138, 0.437, 0.036, 0.135, 0.566]"
CONTROL,51464636.85802883,"[-0.042, -0.141, 0.44, 0.039, 0.138, 0.563]"
CONTROL,51484707.617026284,"[-0.045, -0.144, 0.443, 0.042, 0.141, 0.56]"
CONTROL,51504778.085043654,"[-0.048, -0.147, 0.446, 0.045, 0.144, 0.557]"
CONTROL,51524849.43403397,"[-0.051, -0.15, 0.449, 0.048, 0.147, 0.554]"
CONTROL,51544922.77302779,"[-0.054, -0.147, 0.452, 0.051, 0.15, 0.551]"
CONTROL,51564998.25103674,"[-0.057, -0.144, 0.455, 0.054, 0.147, 0.548]"
CONTROL,51585068.71003192,"[-0.06, -0.141, 0.458, 0.057, 0.144, 0.545]"
CONTROL,51605100.68904841,"[-0.063, -0.138, 0.461, 0.06, 0.141, 0.542]"
CONTROL,51625166.90703341,"[-0.066, -0.135, 0.464, 0.063, 0.138, 0.539]"
CONTROL,51645240.70604239,"[-0.069, -0.132, 0.467, 0.066, 0.135, 0.536]"
CONTROL,51665313.403995246,"[-0.072, -0.129, 0.47, 0.069, 0.132, 0.533]"
CONTROL,51685385.093034714,"[-0.075, -0.126, 0.473, 0.072, 0.129, 0.53]"
CONTROL,51705461.931007445,"[-0.078, -0.123, 0.476, 0.075, 0.126, 0.527]"
CONTROL,51725535.67000432,"[-0.081, -0.12, 0.479, 0.078, 0.123, 0.524]"
CONTROL,51745610.38799584,"[-0.084, -0.117, 0.482, 0.081, 0.12, 0.521]"
CONTROL,51765689.16701944,"[-0.087, -0.114, 0.485, 0.084, 0.117, 0.518]"
CONTROL,51785755.985009015,"[-0.09, -0.111, 0.488, 0.087, 0.114, 0.515]"
CONTROL,51805826.40401553,"[-0.093, -0.108, 0.491, 0.09, 0.111, 0.512]"
CONTROL,51825893.37200625,"[-0.096, -0.105, 0.494, 0.093, 0.108, 0.509]"
CONTROL,51845972.88101213,"[-0.099, -0.102, 0.497, 0.096, 0.105, 0.506]"
CONTROL,51866042.549023405,"[-0.102, -0.099, 0.5, 0.099, 0.102, 0.503]"
CONTROL,51886101.978016086,"[-0.105, -0.096, 0.503, 0.102, 0.099, 0.5]"
CONTROL,51906175.76602381,"[-0.108, -0.093, 0.506, 0.105, 0.096, 0.497]"
CONTROL,51926245.55504881,"[-0.111, -0.09, 0.509, 0.108, 0.093, 0.494]"
CONTROL,51946319.8230369,"[-0.114, -0.087, 0.512, 0.111, 0.09, 0.491]"
CONTROL,51966394.20202701,"[-0.117, -0.084, 0.515, 0.114, 0.087, 0.488]"
CONTROL,51986468.2610496,"[-0.12, -0.081, 0.518, 0.117, 0.084, 0.485]"
CONTROL,52006542.55901463,"[-0.123, -0.078, 0.521, 0.12, 0.081, 0.482]"
CONTROL,52026616.026996635,"[-0.126, -0.075, 0.524, 0.123, 0.078, 0.479]"
CONTROL,52046688.646019906,"[-0.129, -0.072, 0.527, 0.126, 0.075, 0.476]"
CONTROL,52066758.92404746,"[-0.132, -0.069, 0.53, 0.129, 0.072, 0.473]"
CONTROL,52086826.1330179,"[-0.135, -0.066, 0.533, 0.132, 0.069, 0.47]"
CONTROL,52106897.542020306,"[-0.138, -0.063, 0.536, 0.135, 0.066, 0.467]"
CONTROL,52126968.69001956,"[-0.141, -0.06, 0.539, 0.138, 0.063, 0.464]"
CONTROL,52147041.4790092,"[-0.144, -0.057, 0.542, 0.141, 0.06, 0.461]"
CONTROL,52167101.39700444,"[-0.147, -0.054, 0.545, 0.144, 0.057, 0.458]"
CONTROL,52187173.266022,"[-0.15, -0.051, 0.548, 0.147, 0.054, 0.455]"
CONTROL,52207324.0140453,"[-0.147, -0.048, 0.551, 0.15, 0.051, 0.452]"
CONTROL,52227391.14303841,"[-0.144, -0.045, 0.554, 0.147, 0.048, 0.449]"
CONTROL,52247458.26103026,"[-0.141, -0.042, 0.557, 0.144, 0.045, 0.446]"
CONTROL,52267526.67000983,"[-0.138, -0.039, 0.56, 0.141, 0.042, 0.443]"
CONTROL,52287594.41804141,"[-0.135, -0.036, 0.563, 0.138, 0.039, 0.44]"
CONTROL,52307671.84699653,"[-0.132, -0.033, 0.566, 0.135, 0.036, 0.437]"
CONTROL,52327740.43502286,"[-0.129, -0.03, 0.569, 0.132, 0.033, 0.434]"
CONTROL,52347812.40404118,"[-0.126, -0.027, 0.572, 0.129, 0.03, 0.431]"
CONTROL,52367881.39201235,"[-0.123, -0.024, 0.575, 0.126, 0.027, 0.428]"
CONTROL,52387952.631048396,"[-0.12, -0.021, 0.578, 0.123, 0.024, 0.425]"
CONTROL,52408027.88903238,"[-0.117, -0.018, 0.581, 0.12, 0.021, 0.422]"
CONTROL,52428104.34801504,"[-0.114, -0.015, 0.584, 0.117, 0.018, 0.419]"
CONTROL,52448183.31603892,"[-0.111, -0.012, 0.587, 0.114, 0.015, 0.416]"
CONTROL,52468274.09503749,"[-0.108, -0.009, 0.59, 0.111, 0.012, 0.413]"
CONTROL,52488348.87304111,"[-0.105, -0.006, 0.593, 0.108, 0.009, 0.41]"
CONTROL,52508428.7020145,"[-0.102, -0.003, 0.596, 0.105, 0.006, 0.407]"
CONTROL,52528503.45999468,"[-0.099, 0.0, 0.599, 0.102, 0.003, 0.404]"
CONTROL,52548582.87901152,"[-0.096, 0.003, 0.602, 0.099, 0.0, 0.401]"
CONTROL,52568659.667042084,"[-0.093, 0.006, 0.605, 0.096, -0.003, 0.398]"
CONTROL,52588732.525997326,"[-0.09, 0.009, 0.608, 0.093, -0.006, 0.395]"
CONTROL,52608804.073999636,"[-0.087, 0.012, 0.611, 0.09, -0.009, 0.392]"
CONTROL,52628876.88301271,"[-0.084, 0.015, 0.614, 0.087, -0.012, 0.389]"
CONTROL,52648956.40104078,"[-0.081, 0.018, 0.617, 0.084, -0.015, 0.386]"
CONTROL,52669037.23002179,"[-0.078, 0.021, 0.62, 0.081, -0.018, 0.383]"
CONTROL,52689111.078041606,"[-0.075, 0.024, 0.623, 0.078, -0.021, 0.38]"
CONTROL,52709193.7570367,"[-0.072, 0.027, 0.626, 0.075, -0.024, 0.377]"
CONTROL,52729266.135022044,"[-0.069, 0.03, 0.629, 0.072, -0.027, 0.374]"
CONTROL,52749339.263013095,"[-0.066, 0.033, 0.632, 0.069, -0.03, 0.371]"
CONTROL,52769410.58202647,"[-0.063, 0.036, 0.635, 0.066, -0.033, 0.368]"
CONTROL,52789484.89000322,"[-0.06, 0.039, 0.638, 0.063, -0.036, 0.365]"
CONTROL,52809560.14903495,"[-0.057, 0.042, 0.641, 0.06, -0.039, 0.362]"
CONTROL,52829631.82701497,"[-0.054, 0.045, 0.644, 0.057, -0.042, 0.359]"
CONTROL,52849701.27604902,"[-0.051, 0.048, 0.647, 0.054, -0.045, 0.356]"
CONTROL,52869771.45401761,"[-0.048, 0.051, 0.65, 0.051, -0.048, 0.353]"
CONTROL,52889857.08204564,"[-0.045, 0.054, 0.647, 0.048, -0.051, 0.35]"
CONTROL,52909929.52103261,"[-0.042, 0.057, 0.644, 0.045, -0.054, 0.353]"
CONTROL,52929995.01904705,"[-0.039, 0.06, 0.641, 0.042, -0.057, 0.356]"
CONTROL,52950062.657997474,"[-0.036, 0.063, 0.638, 0.039, -0.06, 0.359]"
CONTROL,52970107.9360093,"[-0.033, 0.066, 0.635, 0.036, -0.063, 0.362]"
CONTROL,52990176.14399782,"[-0.03, 0.069, 0.632, 0.033, -0.066, 0.365]"
CONTROL,53010257.982998155,"[-0.027, 0.072, 0.629, 0.03, -0.069, 0.368]"
CONTROL,53030330.39101865,"[-0.024, 0.075, 0.626, 0.027, -0.072, 0.371]"
CONTROL,53050403.21999695,"[-0.021, 0.078, 0.623, 0.024, -0.075, 0.374]"
CONTROL,53070474.067993924,"[-0.018, 0.081, 0.62, 0.021, -0.078, 0.377]"
CONTROL,53090544.38699968,"[-0.015, 0.084, 0.617, 0.018, -0.081, 0.38]"
CONTROL,53110615.084995516,"[-0.012, 0.087, 0.614, 0.015, -0.084, 0.383]"
CONTROL,53130686.69300992,"[-0.009, 0.09, 0.611, 0.012, -0.087, 0.386]"
CONTROL,53150757.45200738,"[-0.006, 0.093, 0.608, 0.009, -0.09, 0.389]"
CONTROL,53170831.80003101,"[-0.003, 0.096, 0.605, 0.006, -0.093, 0.392]"
CONTROL,53190902.09901333,"[0.0, 0.099, 0.602, 0.003, -0.096, 0.395]"
CONTROL,53210997.88701394,"[0.003, 0.102, 0.599, 0.0, -0.099, 0.398]"
CONTROL,53231067.55502522,"[0.006, 0.105, 0.596, -0.003, -0.102, 0.401]"
CONTROL,53251105.314004235,"[0.009, 0.108, 0.593, -0.006, -0.105, 0.404]"
CONTROL,53271178.552007765,"[0.012, 0.111, 0.59, -0.009, -0.108, 0.407]"
CONTROL,53291251.211019695,"[0.015, 0.114, 0.587, -0.012, -0.111, 0.41]"
CONTROL,53311324.078997135,"[0.018, 0.117, 0.584, -0.015, -0.114, 0.413]"
CONTROL,53331392.80800242,"[0.021, 0.12, 0.581, -0.018, -0.117, 0.416]"
CONTROL,53351464.246050455,"[0.024, 0.123, 0.578, -0.021, -0.12, 0.419]"
CONTROL,53371539.93401444,"[0.027, 0.126, 0.575, -0.024, -0.123, 0.422]"
CONTROL,53391612.783016175,"[0.03, 0.129, 0.572, -0.027, -0.126, 0.425]"
CONTROL,53411684.021004476,"[0.033, 0.132, 0.569, -0.03, -0.129, 0.428]"
CONTROL,53431757.09003117,"[0.036, 0.135, 0.566, -0.033, -0.132, 0.431]"
CONTROL,53451830.03804414,"[0.039, 0.138, 0.563, -0.036, -0.135, 0.434]"
CONTROL,53471902.37604082,"[0.042, 0.141, 0.56, -0.039, -0.138, 0.437]"
CONTROL,53491974.73505046,"[0.045, 0.144, 0.557, -0.042, -0.141, 0.44]"
CONTROL,53512050.42301445,"[0.048, 0.147, 0.554, -0.045, -0.144, 0.443]"
CONTROL,53532099.26199634,"[0.051, 0.15, 0.551, -0.048, -0.147, 0.446]"
CONTROL,53552171.51000397,"[0.054, 0.147, 0.548, -0.051, -0.15, 0.449]"
CONTROL,53572243.029018864,"[0.057, 0.144, 0.545, -0.054, -0.147, 0.452]"
CONTROL,53592313.65704909,"[0.06, 0.141, 0.542, -0.057, -0.144, 0.455]"
CONTROL,53612390.255031645,"[0.063, 0.138, 0.539, -0.06, -0.141, 0.458]"
CONTROL,53632463.91399298,"[0.066, 0.135, 0.536, -0.063, -0.138, 0.461]"
CONTROL,53652531.47203475,"[0.069, 0.132, 0.533, -0.066, -0.135, 0.464]"
CONTROL,53672603.03103831,"[0.072, 0.129, 0.53, -0.069, -0.132, 0.467]"
CONTROL,53692674.03904814,"[0.075, 0.126, 0.527, -0.072, -0.129, 0.47]"
CONTROL,53712743.0170076,"[0.078, 0.123, 0.524, -0.075, -0.126, 0.473]"
CONTROL,53732812.21505022,"[0.081, 0.12, 0.521, -0.078, -0.123, 0.476]"
CONTROL,53752879.794046745,"[0.084, 0.117, 0.518, -0.081, -0.12, 0.479]"
CONTROL,53772949.40204592,"[0.087, 0.114, 0.515, -0.084, -0.117, 0.482]"
CONTROL,53793018.969998226,"[0.09, 0.111, 0.512, -0.087, -0.114, 0.485]"
CONTROL,53813085.65899962,"[0.093, 0.108, 0.509, -0.09, -0.111, 0.488]"
CONTROL,53833102.92701936,"[0.096, 0.105, 0.506, -0.093, -0.108, 0.491]"
CONTROL,53853175.45500584,"[0.099, 0.102, 0.503, -0.096, -0.105, 0.494]"
CONTROL,53873247.80400377,"[0.102, 0.099, 0.5, -0.099, -0.102, 0.497]"
CONTROL,53893325.43202908,"[0.105, 0.096, 0.497, -0.102, -0.099, 0.5]"
CONTROL,53913395.540032074,"[0.108, 0.093, 0.494, -0.105, -0.096, 0.503]"
CONTROL,53933467.68902847,"[0.111, 0.09, 0.491, -0.108, -0.093, 0.506]"
CONTROL,53953540.7370422,"[0.114, 0.087, 0.488, -0.111, -0.09, 0.509]"
CONTROL,53973612.56502336,"[0.117, 0.084, 0.485, -0.114, -0.087, 0.512]"
CONTROL,53993684.02303662,"[0.12, 0.081, 0.482, -0.117, -0.084, 0.515]"
CONTROL,54013756.01202017,"[0.123, 0.078, 0.479, -0.12, -0.081, 0.518]"
CONTROL,54033823.630015835,"[0.126, 0.075, 0.476, -0.123, -0.078, 0.521]"
CONTROL,54053895.5880329,"[0.129, 0.072, 0.473, -0.126, -0.075, 0.524]"
CONTROL,54073964.86704238,"[0.132, 0.069, 0.47, -0.129, -0.072, 0.527]"
CONTROL,54094034.575042315,"[0.135, 0.066, 0.467, -0.132, -0.069, 0.53]"
CONTROL,54114098.174031824,"[0.138, 0.063, 0.464, -0.135, -0.066, 0.533]"
CONTROL,54134177.37203418,"[0.141, 0.06, 0.461, -0.138, -0.063, 0.536]"
CONTROL,54154242.810036525,"[0.144, 0.057, 0.458, -0.141, -0.06, 0.539]"
CONTROL,54174315.55903749,"[0.147, 0.054, 0.455, -0.144, -0.057, 0.542]"
CONTROL,54194386.21704467,"[0.15, 0.051, 0.452, -0.147, -0.054, 0.545]"
CONTROL,54214482.535026036,"[0.147, 0.048, 0.449, -0.15, -0.051, 0.548]"
CONTROL,54234557.343006596,"[0.144, 0.045, 0.446, -0.147, -0.048, 0.551]"
CONTROL,54254636.57203363,"[0.141, 0.042, 0.443, -0.144, -0.045, 0.554]"
CONTROL,54274705.990043,"[0.138, 0.039, 0.44, -0.141, -0.042, 0.557]"
CONTROL,54294776.078022555,"[0.135, 0.036, 0.437, -0.138, -0.039, 0.56]"
CONTROL,54314850.207010746,"[0.132, 0.033, 0.434, -0.135, -0.036, 0.563]"
CONTROL,54334922.2750403,"[0.129, 0.03, 0.431, -0.132, -0.033, 0.566]"
CONTROL,54354994.5630366,"[0.126, 0.027, 0.428, -0.129, -0.03, 0.569]"
CONTROL,54375069.88103269,"[0.123, 0.024, 0.425, -0.126, -0.027, 0.572]"
CONTROL,54395140.65999538,"[0.12, 0.021, 0.422, -0.123, -0.024, 0.575]"
CONTROL,54415211.67801693,"[0.117, 0.018, 0.419, -0.12, -0.021, 0.578]"
CONTROL,54435283.455997705,"[0.114, 0.015, 0.416, -0.117, -0.018, 0.581]"
CONTROL,54455354.225006886,"[0.111, 0.012, 0.413, -0.114, -0.015, 0.584]"
CONTROL,54475428.11301537,"[0.108, 0.009, 0.41, -0.111, -0.012, 0.587]"
CONTROL,54495503.941026986,"[0.105, 0.006, 0.407, -0.108, -0.009, 0.59]"
CONTROL,54515574.88000253,"[0.102, 0.003, 0.404, -0.105, -0.006, 0.593]"
CONTROL,54535644.408024386,"[0.099, 0.0, 0.401, -0.102, -0.003, 0.596]"
CONTROL,54555717.226001434,"[0.096, -0.003, 0.398, -0.099, 0.0, 0.599]"
CONTROL,54575791.18502326,"[0.093, -0.006, 0.395, -0.096, 0.003, 0.602]"
CONTROL,54595863.573020324,"[0.09, -0.009, 0.392, -0.093, 0.006, 0.605]"
CONTROL,54615937.55101785,"[0.087, -0.012, 0.389, -0.09, 0.009, 0.608]"
CONTROL,54636014.290037565,"[0.084, -0.015, 0.386, -0.087, 0.012, 0.611]"
CONTROL,54656087.57804148,"[0.081, -0.018, 0.383, -0.084, 0.015, 0.614]"
CONTROL,54676162.89603756,"[0.078, -0.021, 0.38, -0.081, 0.018, 0.617]"
CONTROL,54696240.61399372,"[0.075, -0.024, 0.377, -0.078, 0.021, 0.62]"
CONTROL,54716317.30301306,"[0.072, -0.027, 0.374, -0.075, 0.024, 0.623]"
CONTROL,54736391.3510344,"[0.069, -0.03, 0.371, -0.072, 0.027, 0.626]"
CONTROL,54756466.96903277,"[0.066, -0.033, 0.368, -0.069, 0.03, 0.629]"
CONTROL,54776546.04701093,"[0.063, -0.036, 0.365, -0.066, 0.033, 0.632]"
CONTROL,54796628.10504669,"[0.06, -0.039, 0.362, -0.063, 0.036, 0.635]"
CONTROL,54816701.93304308,"[0.057, -0.042, 0.359, -0.06, 0.039, 0.638]"
CONTROL,54836779.002042025,"[0.054, -0.045, 0.356, -0.057, 0.042, 0.641]"
CONTROL,54856850.34003109,"[0.051, -0.048, 0.353, -0.054, 0.045, 0.644]"
CONTROL,54876928.56800277,"[0.048, -0.051, 0.35, -0.051, 0.048, 0.647]"
CONTROL,54896970.7560027,"[0.045, -0.054, 0.353, -0.048, 0.051, 0.65]"
CONTROL,54917049.59503841,"[0.042, -0.057, 0.356, -0.045, 0.054, 0.647]"
CONTROL,54937105.80299376,"[0.039, -0.06, 0.359, -0.042, 0.057, 0.644]"
CONTROL,54957177.07101721,"[0.036, -0.063, 0.362, -0.039, 0.06, 0.641]"
CONTROL,54977254.64904215,"[0.033, -0.066, 0.365, -0.036, 0.063, 0.638]"
CONTROL,54997325.517004356,"[0.03, -0.069, 0.368, -0.033, 0.066, 0.635]"
CONTROL,55017402.54601464,"[0.027, -0.072, 0.371, -0.03, 0.069, 0.632]"
CONTROL,55037475.014047235,"[0.024, -0.075, 0.374, -0.027, 0.072, 0.629]"
CONTROL,55057547.17200762,"[0.021, -0.078, 0.377, -0.024, 0.075, 0.626]"
CONTROL,55077620.780037254,"[0.018, -0.081, 0.38, -0.021, 0.078, 0.623]"
CONTROL,55097690.95899537,"[0.015, -0.084, 0.383, -0.018, 0.081, 0.62]"
CONTROL,55117759.75703494,"[0.012, -0.087, 0.386, -0.015, 0.084, 0.617]"
CONTROL,55137832.825013906,"[0.009, -0.09, 0.389, -0.012, 0.087, 0.614]"
CONTROL,55157905.37302382,"[0.006, -0.093, 0.392, -0.009, 0.09, 0.611]"
CONTROL,55177982.86100151,"[0.003, -0.096, 0.395, -0.006, 0.093, 0.608]"
CONTROL,55198054.04002546,"[0.0, -0.099, 0.398, -0.003, 0.096, 0.605]"
CONTROL,55218146.85803838,"[-0.003, -0.102, 0.401, 0.0, 0.099, 0.602]"
CONTROL,55238218.37600553,"[-0.006, -0.105, 0.404, 0.003, 0.102, 0.599]"
CONTROL,55258288.39401947,"[-0.009, -0.108, 0.407, 0.006, 0.105, 0.596]"
CONTROL,55278360.58300454,"[-0.012, -0.111, 0.41, 0.009, 0.108, 0.593]"
CONTROL,55298433.80104285,"[-0.015, -0.114, 0.413, 0.012, 0.111, 0.59]"
CONTROL,55318509.239004925,"[-0.018, -0.117, 0.416, 0.015, 0.114, 0.587]"
CONTROL,55338578.9070162,"[-0.021, -0.12, 0.419, 0.018, 0.117, 0.584]"
CONTROL,55358651.42504917,"[-0.024, -0.123, 0.422, 0.021, 0.12, 0.581]"
CONTROL,55378723.34400891,"[-0.027, -0.126, 0.425, 0.024, 0.123, 0.578]"
CONTROL,55398789.86199619,"[-0.03, -0.129, 0.428, 0.027, 0.126, 0.575]"
CONTROL,55418866.69001542,"[-0.033, -0.132, 0.431, 0.03, 0.129, 0.572]"
CONTROL,55438941.21801713,"[-0.036, -0.135, 0.434, 0.033, 0.132, 0.569]"
CONTROL,55459011.02601783,"[-0.039, -0.138, 0.437, 0.036, 0.135, 0.566]"
CONTROL,55479082.39503159,"[-0.042, -0.141, 0.44, 0.039, 0.138, 0.563]"
CONTROL,55499099.77300558,"[-0.045, -0.144, 0.443, 0.042, 0.141, 0.56]"
CONTROL,55519171.25104228,"[-0.048, -0.147, 0.446, 0.045, 0.144, 0.557]"
CONTROL,55539246.30902475,"[-0.051, -0.15, 0.449, 0.048, 0.147, 0.554]"
CONTROL,55559317.48804869,"[-0.054, -0.147, 0.452, 0.051, 0.15, 0.551]"
CONTROL,55579392.96599943,"[-0.057, -0.144, 0.455, 0.054, 0.147, 0.548]"
CONTROL,55599460.44400567,"[-0.06, -0.141, 0.458, 0.057, 0.144, 0.545]"
CONTROL,55619532.54201217,"[-0.063, -0.138, 0.461, 0.06, 0.141, 0.542]"
CONTROL,55639597.160043195,"[-0.066, -0.135, 0.464, 0.063, 0.138, 0.539]"
CONTROL,55659666.5980178,"[-0.069, -0.132, 0.467, 0.066, 0.135, 0.536]"
CONTROL,55679740.5470279,"[-0.072, -0.129, 0.47, 0.069, 0.132, 0.533]"
CONTROL,55699810.885009356,"[-0.075, -0.126, 0.473, 0.072, 0.129, 0.53]"
CONTROL,55719880.30301873,"[-0.078, -0.123, 0.476, 0.075, 0.126, 0.527]"
CONTROL,55739950.68104705,"[-0.081, -0.12, 0.479, 0.078, 0.123, 0.524]"
CONTROL,55760020.9590164,"[-0.084, -0.117, 0.482, 0.081, 0.12, 0.521]"
CONTROL,55780093.89701765,"[-0.087, -0.114, 0.485, 0.084, 0.117, 0.518]"
CONTROL,55800166.864995845,"[-0.09, -0.111, 0.488, 0.087, 0.114, 0.515]"
CONTROL,55820235.50302256,"[-0.093, -0.108, 0.491, 0.09, 0.111, 0.512]"
CONTROL,55840306.28204346,"[-0.096, -0.105, 0.494, 0.093, 0.108, 0.509]"
CONTROL,55860378.230048805,"[-0.099, -0.102, 0.497, 0.096, 0.105, 0.506]"
CONTROL,55880454.68804194,"[-0.102, -0.099, 0.5, 0.099, 0.102, 0.503]"
CONTROL,55900525.37602605,"[-0.105, -0.096, 0.503, 0.102, 0.099, 0.5]"
CONTROL,55920596.864016265,"[-0.108, -0.093, 0.506, 0.105, 0.096, 0.497]"
CONTROL,55940613.542043135,"[-0.111, -0.09, 0.509, 0.108, 0.093, 0.494]"
CONTROL,55960683.10004193,"[-0.114, -0.087, 0.512, 0.111, 0.09, 0.491]"
CONTROL,55980753.978015855,"[-0.117, -0.084, 0.515, 0.114, 0.087, 0.488]"
CONTROL,56000826.55600272,"[-0.12, -0.081, 0.518, 0.117, 0.084, 0.485]"
CONTROL,56020908.33504917,"[-0.123, -0.078, 0.521, 0.12, 0.081, 0.482]"
CONTROL,56040985.74304953,"[-0.126, -0.075, 0.524, 0.123, 0.078, 0.479]"
CONTROL,56061066.18104968,"[-0.129, -0.072, 0.527, 0.126, 0.075, 0.476]"
CONTROL,56081106.9990159,"[-0.132, -0.069, 0.53, 0.129, 0.072, 0.473]"
CONTROL,56101186.29701901,"[-0.135, -0.066, 0.533, 0.132, 0.069, 0.47]"
CONTROL,56121265.62499907,"[-0.138, -0.063, 0.536, 0.135, 0.066, 0.467]"
CONTROL,56141343.41303725,"[-0.141, -0.06, 0.539, 0.138, 0.063, 0.464]"
CONTROL,56161419.53103943,"[-0.144, -0.057, 0.542, 0.141, 0.06, 0.461]"
CONTROL,56181501.19902566,"[-0.147, -0.054, 0.545, 0.144, 0.057, 0.458]"
