type,timestamp,positions,velocities,torques
STATE_MOTOR,8570440.479030367,"[-0.0928058376670813, 0.032213596545598466, 0.6281651326391701, 0.10584467436410924, -0.009970875121256667, 0.39050131926121373]","[0.15339807878856412, 0.15339807878856412, 0.15339807878856412, -0.07669903939428206, -0.15339807878856412, -0.30679615757712825]","[0.159698, 0.022814, 0.068442, 0.319396, 0.068442, 0.273768]"
STATE_MOTOR,8590509.252040647,"[-0.08973787609131001, 0.035281558121369745, 0.6327670750028269, 0.10277671278833796, -0.013038836697027949, 0.3872031662269129]","[0.07669903939428206, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.07669903939428206, -0.30679615757712825]","[0.068442, 0.045628, 0.091256, 0.159698, 0.273768, 0.11407]"
STATE_MOTOR,8610574.575024657,"[-0.08513593372765309, 0.03681553890925539, 0.6358350365785983, 0.09970875121256667, -0.016106798272799233, 0.3845646437994723]","[0.23009711818284617, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.38349519697141027]","[0.182512, 0.022814, 0.091256, 0.091256, 0.159698, 0.068442]"
STATE_MOTOR,8630643.267999403,"[-0.08360195293976744, 0.03988350048502667, 0.6389029981543696, 0.09817477042468103, -0.019174759848570515, 0.3812664907651715]","[0.23009711818284617, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.30679615757712825]","[0.159698, 0.022814, 0.068442, 0.22814, 0.11407, 0.11407]"
STATE_MOTOR,8650713.51203369,"[-0.08053399136399617, 0.04141748127291231, 0.6404369789422552, 0.09357282806102411, -0.022242721424341798, 0.3786279683377309]","[0.07669903939428206, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.07669903939428206, -0.30679615757712825]","[0.068442, 0.091256, 0.022814, 0.296582, 0.045628, 0.022814]"
STATE_MOTOR,8670781.785040163,"[-0.07746602978822488, 0.044485442848683596, 0.6435049405180264, 0.09050486648525283, -0.02531068300011308, 0.37532981530343007]","[0.15339807878856412, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.30679615757712825]","[0.205326, 0.091256, 0.0, 0.250954, 0.045628, 0.068442]"
STATE_MOTOR,8690849.378006533,"[-0.0743980682124536, 0.047553404424454875, 0.6465729020937977, 0.08743690490948154, -0.028378644575884363, 0.37269129287598945]","[0.15339807878856412, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.38349519697141027]","[0.11407, 0.022814, 0.045628, 0.296582, 0.068442, 0.182512]"
STATE_MOTOR,8710918.421042152,"[-0.07133010663668231, 0.052155346788111796, 0.649640863669569, 0.08436894333371026, -0.03144660615165564, 0.36939313984168864]","[0.15339807878856412, 0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.38349519697141027]","[0.068442, 0.0, 0.022814, 0.136884, 0.159698, 0.182512]"
STATE_MOTOR,8730988.014023751,"[-0.06672816427302539, 0.05522330836388308, 0.6542428060332259, 0.08130098175793898, -0.03451456772742693, 0.36675461741424803]","[0.15339807878856412, 0.23009711818284617, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.38349519697141027]","[0.091256, 0.045628, 0.0, 0.068442, 0.068442, 0.091256]"
STATE_MOTOR,8751055.077009369,"[-0.0636602026972541, 0.05829126993965436, 0.6542428060332259, 0.07976700097005333, -0.037582529303198206, 0.3641160949868074]","[0.15339807878856412, 0.23009711818284617, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.30679615757712825]","[0.068442, 0.045628, 0.091256, 0.11407, 0.091256, 0.34221]"
STATE_MOTOR,8771121.550002135,"[-0.06059224112148282, 0.06289321230331128, 0.6542428060332259, 0.07669903939428206, -0.04065049087896949, 0.3627968337730871]","[0.23009711818284617, 0.15339807878856412, 0.07669903939428206, -0.15339807878856412, -0.15339807878856412, -0.30679615757712825]","[0.11407, 0.022814, 0.136884, 0.022814, 0.182512, 0.091256]"
STATE_MOTOR,8791190.983029082,"[-0.05752427954571154, 0.06442719309119693, 0.6542428060332259, 0.07516505860639641, -0.04218447166685513, 0.36213720316622694]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.07669903939428206, -0.07669903939428206]","[0.159698, 0.045628, 0.136884, 0.136884, 0.136884, 0.045628]"
STATE_MOTOR,8811260.065995157,"[-0.05445631796994026, 0.0674951546669682, 0.6542428060332259, 0.07209709703062514, -0.045252433242626414, 0.36213720316622694]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.07669903939428206, 0.0]","[0.091256, 0.273768, 0.205326, 0.273768, 0.045628, 0.11407]"
STATE_MOTOR,8831331.359047908,"[-0.05138835639416898, 0.07056311624273949, 0.6542428060332259, 0.06902913545485385, -0.04832039481839769, 0.36213720316622694]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.23009711818284617, 0.0]","[0.091256, 0.091256, 0.273768, 0.250954, 0.159698, 0.022814]"
STATE_MOTOR,8851401.462045033,"[-0.04832039481839769, 0.07209709703062514, 0.6542428060332259, 0.06442719309119693, -0.05138835639416898, 0.36213720316622694]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.0]","[0.205326, 0.045628, 0.273768, 0.136884, 0.11407, 0.319396]"
STATE_MOTOR,8871468.47503027,"[-0.045252433242626414, 0.07363107781851078, 0.6542428060332259, 0.06135923151542565, -0.05445631796994026, 0.36213720316622694]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.0]","[0.136884, 0.045628, 0.365024, 0.273768, 0.022814, 0.182512]"
STATE_MOTOR,8891539.497999474,"[-0.04371845245474077, 0.0782330201821677, 0.6542428060332259, 0.05829126993965436, -0.05752427954571154, 0.36213720316622694]","[0.07669903939428206, 0.07669903939428206, 0.0, -0.15339807878856412, -0.23009711818284617, 0.0]","[0.11407, 0.022814, 0.433466, 0.159698, 0.159698, 0.11407]"
STATE_MOTOR,8911607.121000998,"[-0.04065049087896949, 0.08130098175793898, 0.6542428060332259, 0.05522330836388308, -0.06059224112148282, 0.3634564643799472]","[0.15339807878856412, 0.23009711818284617, 0.0, -0.15339807878856412, -0.15339807878856412, 0.07669903939428206]","[0.068442, 0.022814, 0.45628, 0.273768, 0.091256, 0.661606]"
STATE_MOTOR,8931672.924023587,"[-0.037582529303198206, 0.08436894333371026, 0.6542428060332259, 0.052155346788111796, -0.0636602026972541, 0.3654353562005277]","[0.15339807878856412, 0.23009711818284617, 0.0, -0.23009711818284617, -0.15339807878856412, 0.23009711818284617]","[0.11407, 0.045628, 0.547536, 0.250954, 0.068442, 0.365024]"
STATE_MOTOR,8951740.076998249,"[-0.03451456772742693, 0.08743690490948154, 0.6542428060332259, 0.04908738521234052, -0.06672816427302539, 0.36741424802110817]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.23009711818284617, -0.15339807878856412, 0.23009711818284617]","[0.11407, 0.022814, 0.638792, 0.205326, 0.205326, 0.091256]"
STATE_MOTOR,8971806.260000449,"[-0.029912625363770002, 0.09050486648525283, 0.6542428060332259, 0.04601942363656923, -0.06979612584879667, 0.36939313984168864]","[0.15339807878856412, 0.07669903939428206, 0.0, -0.15339807878856412, -0.15339807878856412, 0.23009711818284617]","[0.022814, 0.022814, 0.638792, 0.22814, 0.11407, 0.365024]"
STATE_MOTOR,8991872.563026845,"[-0.028378644575884363, 0.09357282806102411, 0.6542428060332259, 0.04295146206079795, -0.07286408742456796, 0.3720316622691293]","[0.15339807878856412, 0.07669903939428206, 0.0, -0.07669903939428206, -0.15339807878856412, 0.30679615757712825]","[0.091256, 0.022814, 0.775676, 0.410652, 0.045628, 0.182512]"
STATE_MOTOR,9011937.516042963,"[-0.02531068300011308, 0.09664078963679539, 0.6542428060332259, 0.03988350048502667, -0.07593204900033923, 0.37467018469656993]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, 0.30679615757712825]","[0.091256, 0.0, 0.91256, 0.22814, 0.273768, 0.136884]"
STATE_MOTOR,9032004.169013817,"[-0.022242721424341798, 0.09970875121256667, 0.6542428060332259, 0.03681553890925539, -0.07900001057611052, 0.37730870712401055]","[0.15339807878856412, 0.23009711818284617, 0.0, -0.23009711818284617, -0.07669903939428206, 0.38349519697141027]","[0.022814, 0.022814, 0.91256, 0.273768, 0.136884, 0.615978]"
STATE_MOTOR,9052086.023031734,"[-0.019174759848570515, 0.10277671278833796, 0.6542428060332259, 0.0337475773334841, -0.0820679721518818, 0.38060686015831136]","[0.15339807878856412, 0.23009711818284617, 0.0, -0.15339807878856412, -0.23009711818284617, 0.30679615757712825]","[0.091256, 0.022814, 1.1407, 0.250954, 0.068442, 0.319396]"
STATE_MOTOR,9072109.806002118,"[-0.016106798272799233, 0.10584467436410924, 0.6542428060332259, 0.030679615757712823, -0.08513593372765309, 0.38324538258575197]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.23009711818284617, 0.30679615757712825]","[0.045628, 0.022814, 1.117886, 0.159698, 0.068442, 0.205326]"
STATE_MOTOR,9092192.398034967,"[-0.011504855909142308, 0.10891263593988051, 0.6542428060332259, 0.02914563496982718, -0.08820389530342436, 0.3865435356200528]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.07669903939428206, 0.38349519697141027]","[0.068442, 0.022814, 1.186328, 0.11407, 0.045628, 0.34221]"
STATE_MOTOR,9112268.222030252,"[-0.008436894333371026, 0.1119805975156518, 0.6542428060332259, 0.02454369260617026, -0.09127185687919565, 0.3891820580474934]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.068442, 0.0, 1.4372820000000002, 0.182512, 0.045628, 0.205326]"
STATE_MOTOR,9132340.295007452,"[-0.005368932757599744, 0.11504855909142309, 0.6542428060332259, 0.021475731030398976, -0.09433981845496693, 0.3924802110817942]","[0.23009711818284617, 0.07669903939428206, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.250954, 0.159698, 1.36884, 0.22814, 0.091256, 0.068442]"
STATE_MOTOR,9152411.848015618,"[-0.0023009711818284618, 0.11811652066719437, 0.6542428060332259, 0.018407769454627694, -0.09740778003073822, 0.39577836411609496]","[0.07669903939428206, 0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.38349519697141027]","[0.159698, 0.11407, 1.414468, 0.250954, 0.068442, 0.707234]"
STATE_MOTOR,9172485.081013292,"[0.0007669903939428206, 0.12118448224296564, 0.6542428060332259, 0.015339807878856412, -0.10047574160650949, 0.39841688654353563]","[0.07669903939428206, 0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.11407, 0.068442, 1.733864, 0.365024, 0.045628, 0.387838]"
STATE_MOTOR,9192554.823996034,"[0.003834951969714103, 0.12425244381873693, 0.6542428060332259, 0.01227184630308513, -0.10354370318228077, 0.40105540897097625]","[0.15339807878856412, 0.23009711818284617, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.091256, 0.045628, 1.7110500000000002, 0.250954, 0.022814, 0.091256]"
STATE_MOTOR,9212622.677034233,"[0.006902913545485385, 0.1273204053945082, 0.6542428060332259, 0.009203884727313847, -0.10661166475805206, 0.40369393139841686]","[0.15339807878856412, 0.07669903939428206, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.091256, 0.045628, 1.756678, 0.638792, 0.045628, 0.661606]"
STATE_MOTOR,9232691.920013167,"[0.009970875121256667, 0.1303883669702795, 0.6542428060332259, 0.006135923151542565, -0.10967962633382335, 0.40699208443271767]","[0.15339807878856412, 0.07669903939428206, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.182512, 0.022814, 2.076074, 0.479094, 0.091256, 0.34221]"
STATE_MOTOR,9252769.653045107,"[0.013038836697027949, 0.13345632854605077, 0.6542428060332259, 0.0030679615757712823, -0.11274758790959462, 0.4102902374670185]","[0.15339807878856412, 0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.136884, 0.205326, 2.05326, 0.34221, 0.068442, 0.296582]"
STATE_MOTOR,9272842.216014396,"[0.016106798272799233, 0.13652429012182207, 0.6527088252453404, 0.0, -0.1158155494853659, 0.4129287598944591]","[0.15339807878856412, 0.15339807878856412, -0.07669903939428206, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.11407, 0.136884, 2.098888, 0.57035, 0.068442, 0.479094]"
STATE_MOTOR,9292910.599033348,"[0.019174759848570515, 0.13959225169759334, 0.6511748444574547, -0.0015339807878856412, -0.11888351106113719, 0.4162269129287599]","[0.15339807878856412, 0.15339807878856412, -0.07669903939428206, -0.15339807878856412, -0.15339807878856412, 0.38349519697141027]","[0.091256, 0.022814, 1.7110500000000002, 0.410652, 0.045628, 0.22814]"
STATE_MOTOR,9312979.20201905,"[0.022242721424341798, 0.14266021327336462, 0.6481068828816834, -0.006135923151542565, -0.12195147263690848, 0.4188654353562005]","[0.15339807878856412, 0.15339807878856412, -0.07669903939428206, -0.15339807878856412, -0.15339807878856412, 0.38349519697141027]","[0.045628, 0.022814, 1.93919, 0.319396, 0.068442, 0.159698]"
STATE_MOTOR,9333047.794993035,"[0.02531068300011308, 0.14419419406125028, 0.6450389213059121, -0.009203884727313847, -0.12501943421267975, 0.42150395778364114]","[0.15339807878856412, 0.15339807878856412, -0.15339807878856412, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.022814, 0.250954, 1.916376, 0.205326, 0.045628, 0.433466]"
STATE_MOTOR,9353115.608042572,"[0.02684466378799872, 0.14726215563702155, 0.6419709597301408, -0.01227184630308513, -0.12808739578845105, 0.42480211081794195]","[0.15339807878856412, 0.07669903939428206, -0.15339807878856412, -0.15339807878856412, -0.15339807878856412, 0.38349519697141027]","[0.136884, 0.068442, 2.121702, 0.22814, 0.091256, 0.273768]"
STATE_MOTOR,9373182.421026286,"[0.029912625363770002, 0.15033011721279282, 0.6389029981543696, -0.015339807878856412, -0.13115535736422232, 0.42810026385224276]","[0.15339807878856412, 0.07669903939428206, -0.15339807878856412, -0.15339807878856412, -0.15339807878856412, 0.38349519697141027]","[0.091256, 0.296582, 1.870748, 0.273768, 0.045628, 0.11407]"
STATE_MOTOR,9393254.504015204,"[0.03451456772742693, 0.15339807878856412, 0.6343010557907126, -0.018407769454627694, -0.1342233189399936, 0.4313984168865435]","[0.15339807878856412, 0.15339807878856412, -0.23009711818284617, -0.15339807878856412, -0.15339807878856412, 0.38349519697141027]","[0.045628, 0.22814, 1.642608, 0.57035, 0.045628, 0.159698]"
STATE_MOTOR,9413323.067012243,"[0.037582529303198206, 0.15493205957644976, 0.6296991134270556, -0.021475731030398976, -0.13575729972787923, 0.4340369393139842]","[0.15339807878856412, 0.15339807878856412, -0.23009711818284617, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.11407, 0.159698, 1.93919, 0.410652, 0.091256, 0.136884]"
STATE_MOTOR,9433393.970015459,"[0.04065049087896949, 0.15493205957644976, 0.6266311518512844, -0.02454369260617026, -0.1372912805157649, 0.43733509234828494]","[0.15339807878856412, 0.15339807878856412, -0.23009711818284617, -0.15339807878856412, -0.15339807878856412, 0.30679615757712825]","[0.045628, 0.091256, 1.779492, 0.319396, 0.068442, 0.11407]"
STATE_MOTOR,9453465.304046404,"[0.04371845245474077, 0.15493205957644976, 0.6235631902755131, -0.02761165418194154, -0.13882526130365053, 0.44063324538258575]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, -0.07669903939428206, 0.38349519697141027]","[0.068442, 0.091256, 1.8023060000000002, 0.250954, 0.068442, 0.45628]"
STATE_MOTOR,9473536.286037415,"[0.04678641403051206, 0.15493205957644976, 0.6204952286997418, -0.030679615757712823, -0.13882526130365053, 0.44327176781002636]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.0, 0.30679615757712825]","[0.11407, 0.22814, 2.258586, 0.136884, 0.045628, 0.250954]"
STATE_MOTOR,9493607.739044819,"[0.049854375606283335, 0.15493205957644976, 0.6174272671239706, -0.0337475773334841, -0.13882526130365053, 0.44591029023746703]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.0, 0.30679615757712825]","[0.091256, 0.205326, 1.779492, 0.250954, 0.0, 0.136884]"
STATE_MOTOR,9513688.883045688,"[0.05138835639416898, 0.15493205957644976, 0.6128253247603136, -0.03681553890925539, -0.13882526130365053, 0.4492084432717678]","[0.15339807878856412, 0.0, -0.23009711818284617, -0.15339807878856412, 0.0, 0.38349519697141027]","[0.045628, 0.205326, 2.235772, 0.182512, 0.11407, 0.273768]"
STATE_MOTOR,9533763.076004107,"[0.05445631796994026, 0.15493205957644976, 0.6082233823966567, -0.03834951969714103, -0.13882526130365053, 0.45184696569920846]","[0.15339807878856412, 0.0, -0.23009711818284617, -0.15339807878856412, 0.0, 0.30679615757712825]","[0.045628, 0.387838, 1.756678, 0.091256, 0.068442, 0.136884]"
STATE_MOTOR,9553834.249032661,"[0.05752427954571154, 0.15493205957644976, 0.6051554208208855, -0.04141748127291231, -0.13882526130365053, 0.4544854881266491]","[0.15339807878856412, 0.0, -0.23009711818284617, -0.15339807878856412, 0.0, 0.30679615757712825]","[0.022814, 0.365024, 1.779492, 0.11407, 0.068442, 0.319396]"
STATE_MOTOR,9573909.212020226,"[0.06059224112148282, 0.15493205957644976, 0.6036214400329998, -0.044485442848683596, -0.13882526130365053, 0.4577836411609499]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.0, 0.38349519697141027]","[0.022814, 0.387838, 2.2814, 0.159698, 0.319396, 0.273768]"
STATE_MOTOR,9593983.065045904,"[0.062126221909368465, 0.15493205957644976, 0.6005534784572285, -0.047553404424454875, -0.1372912805157649, 0.46108179419525064]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, 0.0, 0.38349519697141027]","[0.159698, 0.593164, 2.030446, 0.159698, 0.205326, 0.136884]"
STATE_MOTOR,9614055.138023105,"[0.06519418348513975, 0.15493205957644976, 0.5990194976693428, -0.05062136600022616, -0.1342233189399936, 0.46437994722955145]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, 0.0, 0.30679615757712825]","[0.136884, 0.547536, 1.93919, 0.273768, 0.091256, 0.34221]"
STATE_MOTOR,9634126.751043368,"[0.06826214506091104, 0.15493205957644976, 0.5959515360935715, -0.05368932757599744, -0.13115535736422232, 0.46701846965699206]","[0.07669903939428206, 0.0, -0.07669903939428206, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.11407, 0.57035, 2.1445160000000003, 0.479094, 0.136884, 0.11407]"
STATE_MOTOR,9654198.71400809,"[0.07133010663668231, 0.15493205957644976, 0.594417555305686, -0.056757289151768725, -0.12808739578845105, 0.4703166226912929]","[0.07669903939428206, 0.0, -0.07669903939428206, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.182512, 0.866932, 2.007632, 0.22814, 0.091256, 0.045628]"
STATE_MOTOR,9674269.256996922,"[0.0743980682124536, 0.15493205957644976, 0.5913495937299147, -0.059825250727540004, -0.12501943421267975, 0.4736147757255937]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.091256, 0.821304, 1.9848180000000002, 0.296582, 0.045628, 0.205326]"
STATE_MOTOR,9694344.160030596,"[0.07746602978822488, 0.15493205957644976, 0.589815612942029, -0.06135923151542565, -0.12195147263690848, 0.4762532981530343]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.07669903939428206, 0.15339807878856412, 0.38349519697141027]","[0.045628, 0.821304, 2.030446, 0.501908, 0.250954, 0.068442]"
STATE_MOTOR,9714416.122005787,"[0.08053399136399617, 0.15493205957644976, 0.5882816321541434, -0.06442719309119693, -0.11888351106113719, 0.4788918205804749]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.182512, 1.1407, 2.030446, 0.387838, 0.136884, 0.091256]"
STATE_MOTOR,9734489.056048915,"[0.0820679721518818, 0.15493205957644976, 0.5852136705783721, -0.0674951546669682, -0.1158155494853659, 0.4821899736147757]","[0.15339807878856412, 0.0, -0.07669903939428206, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.136884, 1.1407, 1.93919, 0.205326, 0.045628, 0.11407]"
STATE_MOTOR,9754559.598048218,"[0.08666991451553872, 0.15493205957644976, 0.5821457090026008, -0.07056311624273949, -0.11274758790959462, 0.48482849604221634]","[0.15339807878856412, 0.0, -0.23009711818284617, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.068442, 1.1635140000000002, 2.235772, 0.11407, 0.205326, 0.068442]"
STATE_MOTOR,9774629.93102381,"[0.08973787609131001, 0.15493205957644976, 0.5790777474268295, -0.07363107781851078, -0.10967962633382335, 0.48812664907651715]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.182512, 1.48291, 1.6197940000000002, 0.273768, 0.11407, 0.11407]"
STATE_MOTOR,9794701.984035783,"[0.0928058376670813, 0.15493205957644976, 0.5744758050631726, -0.07669903939428206, -0.10661166475805206, 0.49142480211081796]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.11407, 1.4372820000000002, 1.756678, 0.319396, 0.045628, 0.273768]"
STATE_MOTOR,9814771.606994327,"[0.09433981845496693, 0.15493205957644976, 0.5714078434874014, -0.07976700097005333, -0.10507768397016642, 0.4940633245382586]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.068442, 1.870748, 2.235772, 0.365024, 0.273768, 0.159698]"
STATE_MOTOR,9834841.990028508,"[0.09894176081862385, 0.15493205957644976, 0.5683398819116301, -0.08283496254582462, -0.10200972239439514, 0.4967018469656992]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.159698, 1.756678, 2.007632, 0.365024, 0.136884, 0.091256]"
STATE_MOTOR,9854915.103001986,"[0.10200972239439514, 0.15493205957644976, 0.5652719203358587, -0.0859029241215959, -0.09894176081862385, 0.5]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.136884, 1.779492, 1.93919, 0.34221, 0.022814, 0.365024]"
STATE_MOTOR,9874987.046001479,"[0.10507768397016642, 0.15493205957644976, 0.5622039587600874, -0.08897088569736719, -0.09587379924285257, 0.5032981530343008]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.11407, 2.235772, 1.5285380000000002, 0.159698, 0.159698, 0.091256]"
STATE_MOTOR,9895067.828998435,"[0.1081456455459377, 0.15493205957644976, 0.5606699779722019, -0.09203884727313846, -0.0928058376670813, 0.5059366754617414]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.205326, 2.121702, 1.277584, 0.22814, 0.068442, 0.045628]"
STATE_MOTOR,9915103.872015607,"[0.11121360712170898, 0.15493205957644976, 0.5576020163964306, -0.09510680884890975, -0.08973787609131001, 0.5092348284960422]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.11407, 2.1445160000000003, 1.779492, 0.296582, 0.022814, 0.387838]"
STATE_MOTOR,9935184.035042766,"[0.11428156869748027, 0.15493205957644976, 0.5545340548206593, -0.09817477042468103, -0.08666991451553872, 0.5118733509234829]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.068442, 2.600796, 2.007632, 0.068442, 0.136884, 0.091256]"
STATE_MOTOR,9955262.93804869,"[0.11734953027325154, 0.15493205957644976, 0.5530000740327736, -0.10124273200045232, -0.08360195293976744, 0.5151715039577837]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.07669903939428206, 0.30679615757712825]","[0.182512, 2.463912, 2.030446, 0.182512, 0.068442, 0.091256]"
STATE_MOTOR,9975343.480997253,"[0.12041749184902283, 0.15493205957644976, 0.5483981316691167, -0.10431069357622359, -0.08053399136399617, 0.5184696569920845]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.07669903939428206, 0.38349519697141027]","[0.068442, 2.5095400000000003, 1.962004, 0.273768, 0.022814, 0.34221]"
STATE_MOTOR,9995426.184032112,"[0.12348545342479411, 0.15493205957644976, 0.5453301700933454, -0.10737865515199488, -0.07746602978822488, 0.521108179419525]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.045628, 3.011448, 2.076074, 0.273768, 0.136884, 0.11407]"
STATE_MOTOR,10015504.487033468,"[0.12655341500056538, 0.15493205957644976, 0.5437961893054598, -0.11044661672776616, -0.0743980682124536, 0.5244063324538258]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.205326, 2.920192, 1.870748, 0.136884, 0.091256, 0.547536]"
STATE_MOTOR,10035580.389027018,"[0.12962137657633668, 0.15493205957644976, 0.5407282277296885, -0.11351457830353745, -0.07133010663668231, 0.5270448548812665]","[0.15339807878856412, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.38349519697141027]","[0.091256, 2.920192, 2.05326, 0.319396, 0.045628, 0.273768]"
STATE_MOTOR,10055687.522049993,"[0.13268933815210796, 0.15493205957644976, 0.5376602661539173, -0.11658253987930872, -0.06826214506091104, 0.5296833773087071]","[0.23009711818284617, 0.0, -0.07669903939428206, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.091256, 3.125518, 2.05326, 0.273768, 0.11407, 0.068442]"
STATE_MOTOR,10075764.675042592,"[0.13575729972787923, 0.15493205957644976, 0.5345923045781459, -0.11811652066719437, -0.06519418348513975, 0.5329815303430079]","[0.07669903939428206, 0.0, -0.15339807878856412, -0.15339807878856412, 0.15339807878856412, 0.30679615757712825]","[0.068442, 3.0570760000000003, 2.007632, 0.136884, 0.068442, 0.730048]"
STATE_MOTOR,10095844.008028507,"[0.1372912805157649, 0.15493205957644976, 0.5315243430023746, -0.12118448224296564, -0.062126221909368465, 0.5356200527704486]","[0.07669903939428206, 0.0, -0.15339807878856412, -0.07669903939428206, 0.15339807878856412, 0.38349519697141027]","[0.022814, 3.1711460000000002, 1.756678, 0.182512, 0.068442, 0.365024]"
STATE_MOTOR,10115921.321033966,"[0.13882526130365053, 0.15493205957644976, 0.5284563814266033, -0.12118448224296564, -0.059058260333597186, 0.5389182058047494]","[0.07669903939428206, 0.0, -0.23009711818284617, -0.07669903939428206, 0.15339807878856412, 0.30679615757712825]","[0.022814, 3.490542, 1.962004, 0.250954, 0.136884, 0.205326]"
STATE_MOTOR,10135996.054043062,"[0.13882526130365053, 0.15339807878856412, 0.5253884198508321, -0.12118448224296564, -0.0559902987578259, 0.5415567282321899]","[0.0, -0.07669903939428206, -0.07669903939428206, 0.0, 0.15339807878856412, 0.38349519697141027]","[0.0, 3.1711460000000002, 1.9848180000000002, 0.11407, 0.068442, 0.752862]"
