type,timestamp,positions,velocities,torques
STATE_MOTOR,1284672.802023124,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.068442, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1304696.7139816843,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.068442, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1324768.0150088854,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.068442, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1344839.5170271397,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.121702, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1364918.5780086555,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1384991.5490136482,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.1445160000000003, 0.0, 0.0, 0.0]"
STATE_MOTOR,1405065.7210173085,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.068442, 2.121702, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1425146.282010246,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1445221.9430240802,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.022814]"
STATE_MOTOR,1465293.0850279517,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.1445160000000003, 0.0, 0.0, 0.0]"
STATE_MOTOR,1485364.5759867504,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1505437.196989078,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1525511.4790052176,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.16733, 0.0, 0.0, 0.0]"
STATE_MOTOR,1545586.6500269622,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.1445160000000003, 0.0, 0.0, 0.0]"
STATE_MOTOR,1565657.9810311086,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1585722.3329949193,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.076074, 0.0, 0.0, 0.0]"
STATE_MOTOR,1605804.293998517,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1625884.4850235619,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1645963.2859914564,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1666036.928014364,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1686111.1089820042,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.0, 0.022814]"
STATE_MOTOR,1706184.8400044255,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1726251.6419868916,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1746323.9229982719,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1766395.9140190855,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1786467.1560237184,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1806551.1570312083,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1826623.9580116235,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1846698.8099971786,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.076074, 0.0, 0.0, 0.0]"
STATE_MOTOR,1866771.8209908344,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1886841.7820194736,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1906916.112988256,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1926985.1550343446,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
