type,timestamp,positions
CONTROL,3311709.39799631,"[0.0, 0.060235, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3331781.4850015566,"[0.0, 0.061931, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3351860.372000374,"[0.0, 0.063643, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3371942.1889982186,"[0.0, 0.06537, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3391969.7550009005,"[0.0, 0.067111, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3412046.8919863924,"[0.0, 0.068867, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3432125.178980641,"[0.0, 0.070638, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3452206.976013258,"[0.0, 0.072421, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3472278.422967065,"[0.0, 0.074218, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3492347.7090196684,"[0.0, 0.076027, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3512416.9859918766,"[0.0, 0.077849, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3532487.503020093,"[0.0, 0.079682, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3552557.8589877114,"[0.0, 0.081527, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3572630.575974472,"[0.0, 0.083383, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3592698.5630067065,"[0.0, 0.085249, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3612772.3589888774,"[0.0, 0.087124, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3632846.365973819,"[0.0, 0.08901, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3652922.782988753,"[0.0, 0.090904, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3672967.7789844573,"[0.0, 0.092806, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3693043.456005398,"[0.0, 0.094717, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3713123.3029649593,"[0.0, 0.096635, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3733197.3090185784,"[0.0, 0.098561, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3753272.7959915064,"[0.0, 0.100493, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3773358.463018667,"[0.0, 0.102431, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3793431.8089974113,"[0.0, 0.104374, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3813509.116007481,"[0.0, 0.106323, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3833578.832971398,"[0.0, 0.108277, 0.5, 0.0, 0.0, 0.5]"
