type,timestamp,positions
CONTROL,51525407.76302339,"[0.0016, 0.01408, 0.47024, 0.03456, -0.01888, 0.5032]"
CONTROL,51545474.406972066,"[0.0064, 0.00832, 0.47696, 0.03776, -0.02752, 0.5128]"
CONTROL,51565543.08201885,"[0.0112, 0.00256, 0.48368, 0.03008, -0.03616, 0.5224]"
CONTROL,51585613.85702342,"[0.016, -0.0032, 0.4904, 0.0224, -0.0352, 0.532]"
CONTROL,51605685.53197663,"[0.0208, -0.00896, 0.49712, 0.01472, -0.02656, 0.5384]"
CONTROL,51625753.50701809,"[0.0256, -0.01472, 0.50384, 0.00704, -0.01792, 0.5288]"
CONTROL,51645824.250997975,"[0.0304, -0.02048, 0.51056, -0.00064, -0.00928, 0.5192]"
CONTROL,51665893.66598055,"[0.0352, -0.02624, 0.51728, -0.00832, -0.00064, 0.5096]"
CONTROL,51685972.01100783,"[0.04, -0.032, 0.524, -0.016, 0.008, 0.5]"
CONTROL,51706054.01601642,"[0.0352, -0.03776, 0.53072, -0.02368, 0.01664, 0.4904]"
CONTROL,51726130.830007605,"[0.0304, -0.03648, 0.53744, -0.03136, 0.02528, 0.4808]"
CONTROL,51746202.32498273,"[0.0256, -0.03072, 0.53584, -0.03904, 0.03392, 0.4712]"
CONTROL,51766274.76001158,"[0.0208, -0.02496, 0.52912, -0.03328, 0.03744, 0.4616]"
CONTROL,51786354.06499961,"[0.016, -0.0192, 0.5224, -0.0256, 0.0288, 0.468]"
CONTROL,51806424.57900103,"[0.0112, -0.01344, 0.51568, -0.01792, 0.02016, 0.4776]"
CONTROL,51826499.553979374,"[0.0064, -0.00768, 0.50896, -0.01024, 0.01152, 0.4872]"
CONTROL,51846571.189002134,"[0.0016, -0.00192, 0.50224, -0.00256, 0.00288, 0.4968]"
CONTROL,51866647.42301218,"[-0.0032, 0.00384, 0.49552, 0.00512, -0.00576, 0.5064]"
CONTROL,51886721.15799272,"[-0.008, 0.0096, 0.4888, 0.0128, -0.0144, 0.516]"
CONTROL,51906795.223010704,"[-0.0128, 0.01536, 0.48208, 0.02048, -0.02304, 0.5256]"
CONTROL,51926848.39799768,"[-0.0176, 0.02112, 0.47536, 0.02816, -0.03168, 0.5352]"
CONTROL,51946923.121984586,"[-0.0224, 0.02688, 0.46864, 0.03584, -0.03968, 0.5352]"
CONTROL,51966998.04702075,"[-0.0272, 0.03264, 0.46192, 0.03648, -0.03104, 0.5256]"
CONTROL,51987073.882017285,"[-0.032, 0.0384, 0.4648, 0.0288, -0.0224, 0.516]"
CONTROL,52007148.4069922,"[-0.0368, 0.03584, 0.47152, 0.02112, -0.01376, 0.5064]"
CONTROL,52027218.551025726,"[-0.0384, 0.03008, 0.47824, 0.01344, -0.00512, 0.4968]"
CONTROL,52047295.15599319,"[-0.0336, 0.02432, 0.48496, 0.00576, 0.00352, 0.4872]"
CONTROL,52067372.93099286,"[-0.0288, 0.01856, 0.49168, -0.00192, 0.01216, 0.4776]"
CONTROL,52087451.12497127,"[-0.024, 0.0128, 0.4984, -0.0096, 0.0208, 0.468]"
CONTROL,52107523.280021265,"[-0.0192, 0.00704, 0.50512, -0.01728, 0.02944, 0.4616]"
CONTROL,52127600.00501294,"[-0.0144, 0.00128, 0.51184, -0.02496, 0.03808, 0.4712]"
CONTROL,52147671.28002131,"[-0.0096, -0.00448, 0.51856, -0.03264, 0.03328, 0.4808]"
CONTROL,52167742.03401291,"[-0.0048, -0.01024, 0.52528, -0.03968, 0.02464, 0.4904]"
CONTROL,52187818.029022306,"[0.0, -0.016, 0.532, -0.032, 0.016, 0.5]"
CONTROL,52207858.844019935,"[0.0048, -0.02176, 0.53872, -0.02432, 0.00736, 0.5096]"
CONTROL,52227930.10802707,"[0.0096, -0.02752, 0.53456, -0.01664, -0.00128, 0.5192]"
CONTROL,52247996.84301251,"[0.0144, -0.03328, 0.52784, -0.00896, -0.00992, 0.5288]"
CONTROL,52268065.28802262,"[0.0192, -0.03904, 0.52112, -0.00128, -0.01856, 0.5384]"
CONTROL,52288144.493009895,"[0.024, -0.0352, 0.5144, 0.0064, -0.0272, 0.532]"
CONTROL,52308213.70700142,"[0.0288, -0.02944, 0.50768, 0.01408, -0.03584, 0.5224]"
CONTROL,52328280.1519963,"[0.0336, -0.02368, 0.50096, 0.02176, -0.03552, 0.5128]"
CONTROL,52348347.957013175,"[0.0384, -0.01792, 0.49424, 0.02944, -0.02688, 0.5032]"
CONTROL,52368417.45197307,"[0.0368, -0.01216, 0.48752, 0.03712, -0.01824, 0.4936]"
CONTROL,52388488.73600364,"[0.032, -0.0064, 0.4808, 0.0352, -0.0096, 0.484]"
CONTROL,52408562.10101628,"[0.0272, -0.00064, 0.47408, 0.02752, -0.00096, 0.4744]"
CONTROL,52428633.21601181,"[0.0224, 0.00512, 0.46736, 0.01984, 0.00768, 0.4648]"
CONTROL,52448704.93997587,"[0.0176, 0.01088, 0.46064, 0.01216, 0.01632, 0.4648]"
CONTROL,52468779.11500633,"[0.0128, 0.01664, 0.46608, 0.00448, 0.02496, 0.4744]"
CONTROL,52488850.45998031,"[0.008, 0.0224, 0.4728, -0.0032, 0.0336, 0.484]"
CONTROL,52508925.11499114,"[0.0032, 0.02816, 0.47952, -0.01088, 0.03776, 0.4936]"
CONTROL,52528998.23902407,"[-0.0016, 0.03392, 0.48624, -0.01856, 0.02912, 0.5032]"
CONTROL,52549066.493986174,"[-0.0064, 0.03968, 0.49296, -0.02624, 0.02048, 0.5128]"
CONTROL,52569137.01898884,"[-0.0112, 0.03456, 0.49968, -0.03392, 0.01184, 0.5224]"
CONTROL,52589208.39399798,"[-0.016, 0.0288, 0.5064, -0.0384, 0.0032, 0.532]"
CONTROL,52609290.3779936,"[-0.0208, 0.02304, 0.51312, -0.03072, -0.00544, 0.5384]"
CONTROL,52629356.343008116,"[-0.0256, 0.01728, 0.51984, -0.02304, -0.01408, 0.5288]"
CONTROL,52649424.87800726,"[-0.0304, 0.01152, 0.52656, -0.01536, -0.02272, 0.5192]"
CONTROL,52669492.33197375,"[-0.0352, 0.00576, 0.53328, -0.00768, -0.03136, 0.5096]"
CONTROL,52689562.927000225,"[-0.04, 0.0, 0.54, 0.0, -0.04, 0.5]"
CONTROL,52709630.26199024,"[-0.0352, -0.00576, 0.53328, 0.00768, -0.03136, 0.4904]"
CONTROL,52729697.95600511,"[-0.0304, -0.01152, 0.52656, 0.01536, -0.02272, 0.4808]"
CONTROL,52749767.33099902,"[-0.0256, -0.01728, 0.51984, 0.02304, -0.01408, 0.4712]"
CONTROL,52769836.58602694,"[-0.0208, -0.02304, 0.51312, 0.03072, -0.00544, 0.4616]"
CONTROL,52789844.10001431,"[-0.016, -0.0288, 0.5064, 0.0384, 0.0032, 0.468]"
CONTROL,52809917.95501904,"[-0.0112, -0.03456, 0.49968, 0.03392, 0.01184, 0.4776]"
CONTROL,52829988.030018285,"[-0.0064, -0.03968, 0.49296, 0.02624, 0.02048, 0.4872]"
CONTROL,52850059.83401789,"[-0.0016, -0.03392, 0.48624, 0.01856, 0.02912, 0.4968]"
CONTROL,52870132.1289991,"[0.0032, -0.02816, 0.47952, 0.01088, 0.03776, 0.5064]"
CONTROL,52890203.454007864,"[0.008, -0.0224, 0.4728, 0.0032, 0.0336, 0.516]"
CONTROL,52910269.90802493,"[0.0128, -0.01664, 0.46608, -0.00448, 0.02496, 0.5256]"
CONTROL,52930340.0029894,"[0.0176, -0.01088, 0.46064, -0.01216, 0.01632, 0.5352]"
CONTROL,52950407.45800361,"[0.0224, -0.00512, 0.46736, -0.01984, 0.00768, 0.5352]"
CONTROL,52970479.43202779,"[0.0272, 0.00064, 0.47408, -0.02752, -0.00096, 0.5256]"
CONTROL,52990548.47698426,"[0.032, 0.0064, 0.4808, -0.0352, -0.0096, 0.516]"
CONTROL,53010618.16199217,"[0.0368, 0.01216, 0.48752, -0.03712, -0.01824, 0.5064]"
CONTROL,53030687.656020746,"[0.0384, 0.01792, 0.49424, -0.02944, -0.02688, 0.4968]"
CONTROL,53050757.610995784,"[0.0336, 0.02368, 0.50096, -0.02176, -0.03552, 0.4872]"
CONTROL,53070823.60598724,"[0.0288, 0.02944, 0.50768, -0.01408, -0.03584, 0.4776]"
CONTROL,53090843.17000815,"[0.024, 0.0352, 0.5144, -0.0064, -0.0272, 0.468]"
CONTROL,53110911.9449975,"[0.0192, 0.03904, 0.52112, 0.00128, -0.01856, 0.4616]"
CONTROL,53130988.300021276,"[0.0144, 0.03328, 0.52784, 0.00896, -0.00992, 0.4712]"
CONTROL,53151062.544027805,"[0.0096, 0.02752, 0.53456, 0.01664, -0.00128, 0.4808]"
CONTROL,53171137.57901825,"[0.0048, 0.02176, 0.53872, 0.02432, 0.00736, 0.4904]"
CONTROL,53191212.183970496,"[0.0, 0.016, 0.532, 0.032, 0.016, 0.5]"
CONTROL,53211334.33800423,"[-0.0048, 0.01024, 0.52528, 0.03968, 0.02464, 0.5096]"
CONTROL,53231404.383026525,"[-0.0096, 0.00448, 0.51856, 0.03264, 0.03328, 0.5192]"
CONTROL,53251473.73700747,"[-0.0144, -0.00128, 0.51184, 0.02496, 0.03808, 0.5288]"
CONTROL,53271544.56201242,"[-0.0192, -0.00704, 0.50512, 0.01728, 0.02944, 0.5384]"
CONTROL,53291617.877024695,"[-0.024, -0.0128, 0.4984, 0.0096, 0.0208, 0.532]"
CONTROL,53311683.851003185,"[-0.0288, -0.01856, 0.49168, 0.00192, 0.01216, 0.5224]"
CONTROL,53331753.00597213,"[-0.0336, -0.02432, 0.48496, -0.00576, 0.00352, 0.5128]"
CONTROL,53351833.411026746,"[-0.0384, -0.03008, 0.47824, -0.01344, -0.00512, 0.5032]"
CONTROL,53371850.275027096,"[-0.0368, -0.03584, 0.47152, -0.02112, -0.01376, 0.4936]"
CONTROL,53391920.95998442,"[-0.032, -0.0384, 0.4648, -0.0288, -0.0224, 0.484]"
CONTROL,53411991.41502148,"[-0.0272, -0.03264, 0.46192, -0.03648, -0.03104, 0.4744]"
CONTROL,53432063.19899764,"[-0.0224, -0.02688, 0.46864, -0.03584, -0.03968, 0.4648]"
CONTROL,53452136.8839778,"[-0.0176, -0.02112, 0.47536, -0.02816, -0.03168, 0.4648]"
CONTROL,53472211.37897577,"[-0.0128, -0.01536, 0.48208, -0.02048, -0.02304, 0.4744]"
CONTROL,53492287.48300812,"[-0.008, -0.0096, 0.4888, -0.0128, -0.0144, 0.484]"
CONTROL,53512357.78798582,"[-0.0032, -0.00384, 0.49552, -0.00512, -0.00576, 0.4936]"
CONTROL,53532432.43298493,"[0.0016, 0.00192, 0.50224, 0.00256, 0.00288, 0.5032]"
CONTROL,53552511.16701402,"[0.0064, 0.00768, 0.50896, 0.01024, 0.01152, 0.5128]"
CONTROL,53572580.4020185,"[0.0112, 0.01344, 0.51568, 0.01792, 0.02016, 0.5224]"
CONTROL,53592656.47700522,"[0.016, 0.0192, 0.5224, 0.0256, 0.0288, 0.532]"
CONTROL,53612732.74099222,"[0.0208, 0.02496, 0.52912, 0.03328, 0.03744, 0.5384]"
CONTROL,53632815.83599746,"[0.0256, 0.03072, 0.53584, 0.03904, 0.03392, 0.5288]"
CONTROL,53652853.370003864,"[0.0304, 0.03648, 0.53744, 0.03136, 0.02528, 0.5192]"
CONTROL,53672934.41499351,"[0.0352, 0.03776, 0.53072, 0.02368, 0.01664, 0.5096]"
CONTROL,53693011.04999613,"[0.04, 0.032, 0.524, 0.016, 0.008, 0.5]"
CONTROL,53713079.40402767,"[0.0352, 0.02624, 0.51728, 0.00832, -0.00064, 0.4904]"
CONTROL,53733158.078975976,"[0.0304, 0.02048, 0.51056, 0.00064, -0.00928, 0.4808]"
CONTROL,53753227.41299169,"[0.0256, 0.01472, 0.50384, -0.00704, -0.01792, 0.4712]"
CONTROL,53773304.197995454,"[0.0208, 0.00896, 0.49712, -0.01472, -0.02656, 0.4616]"
CONTROL,53793376.96300354,"[0.016, 0.0032, 0.4904, -0.0224, -0.0352, 0.468]"
CONTROL,53813447.006978095,"[0.0112, -0.00256, 0.48368, -0.03008, -0.03616, 0.4776]"
CONTROL,53833519.67198542,"[0.0064, -0.00832, 0.47696, -0.03776, -0.02752, 0.4872]"
CONTROL,53853591.61597444,"[0.0016, -0.01408, 0.47024, -0.03456, -0.01888, 0.4968]"
CONTROL,53873663.18097338,"[-0.0032, -0.01984, 0.46352, -0.02688, -0.01024, 0.5064]"
CONTROL,53893741.6250119,"[-0.008, -0.0256, 0.4632, -0.0192, -0.0016, 0.516]"
CONTROL,53913817.849999756,"[-0.0128, -0.03136, 0.46992, -0.01152, 0.00704, 0.5256]"
CONTROL,53933897.69498026,"[-0.0176, -0.03712, 0.47664, -0.00384, 0.01568, 0.5352]"
CONTROL,53953967.1689854,"[-0.0224, -0.03712, 0.48336, 0.00384, 0.02432, 0.5352]"
CONTROL,53974041.19401471,"[-0.0272, -0.03136, 0.49008, 0.01152, 0.03296, 0.5256]"
CONTROL,53994112.58799955,"[-0.032, -0.0256, 0.4968, 0.0192, 0.0384, 0.516]"
CONTROL,54014182.75298783,"[-0.0368, -0.01984, 0.50352, 0.02688, 0.02976, 0.5064]"
CONTROL,54034251.21802138,"[-0.0384, -0.01408, 0.51024, 0.03456, 0.02112, 0.4968]"
CONTROL,54054321.34197326,"[-0.0336, -0.00832, 0.51696, 0.03776, 0.01248, 0.4872]"
CONTROL,54074391.75702166,"[-0.0288, -0.00256, 0.52368, 0.03008, 0.00384, 0.4776]"
CONTROL,54094462.42102422,"[-0.024, 0.0032, 0.5304, 0.0224, -0.0048, 0.468]"
CONTROL,54114533.02600421,"[-0.0192, 0.00896, 0.53712, 0.01472, -0.01344, 0.4616]"
CONTROL,54134601.189987734,"[-0.0144, 0.01472, 0.53616, 0.00704, -0.02208, 0.4712]"
CONTROL,54154673.23502526,"[-0.0096, 0.02048, 0.52944, -0.00064, -0.03072, 0.4808]"
CONTROL,54174743.758980185,"[-0.0048, 0.02624, 0.52272, -0.00832, -0.03936, 0.4904]"
CONTROL,54194819.13401978,"[0.0, 0.032, 0.516, -0.016, -0.032, 0.5]"
CONTROL,54214882.299012974,"[0.0048, 0.03776, 0.50928, -0.02368, -0.02336, 0.5096]"
CONTROL,54234952.782979235,"[0.0096, 0.03648, 0.50256, -0.03136, -0.01472, 0.5192]"
CONTROL,54255023.56799552,"[0.0144, 0.03072, 0.49584, -0.03904, -0.00608, 0.5288]"
CONTROL,54275097.9620032,"[0.0192, 0.02496, 0.48912, -0.03328, 0.00256, 0.5384]"
CONTROL,54295166.467025414,"[0.024, 0.0192, 0.4824, -0.0256, 0.0112, 0.532]"
CONTROL,54315237.49098414,"[0.0288, 0.01344, 0.47568, -0.01792, 0.01984, 0.5224]"
CONTROL,54335308.876005,"[0.0336, 0.00768, 0.46896, -0.01024, 0.02848, 0.5128]"
CONTROL,54355378.05099739,"[0.0384, 0.00192, 0.46224, -0.00256, 0.03712, 0.5032]"
CONTROL,54375449.11500299,"[0.0368, -0.00384, 0.46448, 0.00512, 0.03424, 0.4936]"
CONTROL,54395520.16998641,"[0.032, -0.0096, 0.4712, 0.0128, 0.0256, 0.484]"
CONTROL,54415592.61397924,"[0.0272, -0.01536, 0.47792, 0.02048, 0.01696, 0.4744]"
CONTROL,54435670.07902311,"[0.0224, -0.02112, 0.48464, 0.02816, 0.00832, 0.4648]"
CONTROL,54455739.74400759,"[0.0176, -0.02688, 0.49136, 0.03584, -0.00032, 0.4648]"
CONTROL,54475808.7079972,"[0.0128, -0.03264, 0.49808, 0.03648, -0.00896, 0.4744]"
CONTROL,54495878.03299073,"[0.008, -0.0384, 0.5048, 0.0288, -0.0176, 0.484]"
CONTROL,54515948.446991384,"[0.0032, -0.03584, 0.51152, 0.02112, -0.02624, 0.4936]"
CONTROL,54536027.91199228,"[-0.0016, -0.03008, 0.51824, 0.01344, -0.03488, 0.5032]"
CONTROL,54556104.096001945,"[-0.0064, -0.02432, 0.52496, 0.00576, -0.03648, 0.5128]"
CONTROL,54576181.03100686,"[-0.0112, -0.01856, 0.53168, -0.00192, -0.02784, 0.5224]"
CONTROL,54596292.405971326,"[-0.016, -0.0128, 0.5384, -0.0096, -0.0192, 0.532]"
CONTROL,54616364.479996264,"[-0.0208, -0.00704, 0.53488, -0.01728, -0.01056, 0.5384]"
CONTROL,54636435.11501141,"[-0.0256, -0.00128, 0.52816, -0.02496, -0.00192, 0.5288]"
CONTROL,54656508.88899109,"[-0.0304, 0.00448, 0.52144, -0.03264, 0.00672, 0.5192]"
CONTROL,54676578.10397214,"[-0.0352, 0.01024, 0.51472, -0.03968, 0.01536, 0.5096]"
CONTROL,54696657.43800579,"[-0.04, 0.016, 0.508, -0.032, 0.024, 0.5]"
CONTROL,54716730.103013106,"[-0.0352, 0.02176, 0.50128, -0.02432, 0.03264, 0.4904]"
CONTROL,54736803.75702679,"[-0.0304, 0.02752, 0.49456, -0.01664, 0.03872, 0.4808]"
CONTROL,54756875.07202383,"[-0.0256, 0.03328, 0.48784, -0.00896, 0.03008, 0.4712]"
CONTROL,54776949.43599635,"[-0.0208, 0.03904, 0.48112, -0.00128, 0.02144, 0.4616]"
CONTROL,54797022.79099729,"[-0.016, 0.0352, 0.4744, 0.0064, 0.0128, 0.468]"
CONTROL,54817093.46501157,"[-0.0112, 0.02944, 0.46768, 0.01408, 0.00416, 0.4776]"
CONTROL,54837166.399986014,"[-0.0064, 0.02368, 0.46096, 0.02176, -0.00448, 0.4872]"
CONTROL,54857245.1940272,"[-0.0016, 0.01792, 0.46576, 0.02944, -0.01312, 0.4968]"
CONTROL,54877324.34901409,"[0.0032, 0.01216, 0.47248, 0.03712, -0.02176, 0.5064]"
CONTROL,54897392.98302448,"[0.008, 0.0064, 0.4792, 0.0352, -0.0304, 0.516]"
CONTROL,54917464.94802646,"[0.0128, 0.00064, 0.48592, 0.02752, -0.03904, 0.5256]"
CONTROL,54937539.48202357,"[0.0176, -0.00512, 0.49264, 0.01984, -0.03232, 0.5352]"
CONTROL,54957612.70698859,"[0.0224, -0.01088, 0.49936, 0.01216, -0.02368, 0.5352]"
CONTROL,54977690.73100062,"[0.0272, -0.01664, 0.50608, 0.00448, -0.01504, 0.5256]"
CONTROL,54997767.155990005,"[0.032, -0.0224, 0.5128, -0.0032, -0.0064, 0.516]"
CONTROL,55017842.16001397,"[0.0368, -0.02816, 0.51952, -0.01088, 0.00224, 0.5064]"
CONTROL,55037910.635001026,"[0.0384, -0.03392, 0.52624, -0.01856, 0.01088, 0.4968]"
CONTROL,55057981.199002825,"[0.0336, -0.03968, 0.53296, -0.02624, 0.01952, 0.4872]"
CONTROL,55078052.893979475,"[0.0288, -0.03456, 0.53968, -0.03392, 0.02816, 0.4776]"
CONTROL,55098124.60799003,"[0.024, -0.0288, 0.5336, -0.0384, 0.0368, 0.468]"
CONTROL,55118194.65301232,"[0.0192, -0.02304, 0.52688, -0.03072, 0.03456, 0.4616]"
CONTROL,55138262.187014334,"[0.0144, -0.01728, 0.52016, -0.02304, 0.02592, 0.4712]"
CONTROL,55158341.01202199,"[0.0096, -0.01152, 0.51344, -0.01536, 0.01728, 0.4808]"
CONTROL,55178416.126000226,"[0.0048, -0.00576, 0.50672, -0.00768, 0.00864, 0.4904]"
CONTROL,55198486.27102329,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
CONTROL,55218578.004976735,"[-0.0048, 0.00576, 0.49328, 0.00768, -0.00864, 0.5096]"
CONTROL,55238656.12997906,"[-0.0096, 0.01152, 0.48656, 0.01536, -0.01728, 0.5192]"
CONTROL,55258724.02399546,"[-0.0144, 0.01728, 0.47984, 0.02304, -0.02592, 0.5288]"
CONTROL,55278794.14899507,"[-0.0192, 0.02304, 0.47312, 0.03072, -0.03456, 0.5384]"
CONTROL,55298861.35301785,"[-0.024, 0.0288, 0.4664, 0.0384, -0.0368, 0.532]"
CONTROL,55318928.12799197,"[-0.0288, 0.03456, 0.46032, 0.03392, -0.02816, 0.5224]"
CONTROL,55339004.30198991,"[-0.0336, 0.03968, 0.46704, 0.02624, -0.01952, 0.5128]"
CONTROL,55359071.54699089,"[-0.0384, 0.03392, 0.47376, 0.01856, -0.01088, 0.5032]"
CONTROL,55379139.2010171,"[-0.0368, 0.02816, 0.48048, 0.01088, -0.00224, 0.4936]"
CONTROL,55399209.13602691,"[-0.032, 0.0224, 0.4872, 0.0032, 0.0064, 0.484]"
CONTROL,55419277.36997604,"[-0.0272, 0.01664, 0.49392, -0.00448, 0.01504, 0.4744]"
CONTROL,55439354.96499762,"[-0.0224, 0.01088, 0.50064, -0.01216, 0.02368, 0.4648]"
CONTROL,55459422.98899172,"[-0.0176, 0.00512, 0.50736, -0.01984, 0.03232, 0.4648]"
CONTROL,55479496.054002084,"[-0.0128, -0.00064, 0.51408, -0.02752, 0.03904, 0.4744]"
CONTROL,55499571.16798032,"[-0.008, -0.0064, 0.5208, -0.0352, 0.0304, 0.484]"
CONTROL,55519641.62301738,"[-0.0032, -0.01216, 0.52752, -0.03712, 0.02176, 0.4936]"
CONTROL,55539711.62700327,"[0.0016, -0.01792, 0.53424, -0.02944, 0.01312, 0.5032]"
CONTROL,55559781.85200365,"[0.0064, -0.02368, 0.53904, -0.02176, 0.00448, 0.5128]"
CONTROL,55579853.89599344,"[0.0112, -0.02944, 0.53232, -0.01408, -0.00416, 0.5224]"
CONTROL,55599927.24098265,"[0.016, -0.0352, 0.5256, -0.0064, -0.0128, 0.532]"
CONTROL,55619997.04502523,"[0.0208, -0.03904, 0.51888, 0.00128, -0.02144, 0.5384]"
CONTROL,55640067.88999541,"[0.0256, -0.03328, 0.51216, 0.00896, -0.03008, 0.5288]"
CONTROL,55660136.893973686,"[0.0304, -0.02752, 0.50544, 0.01664, -0.03872, 0.5192]"
CONTROL,55680205.9590118,"[0.0352, -0.02176, 0.49872, 0.02432, -0.03264, 0.5096]"
CONTROL,55700276.04297502,"[0.04, -0.016, 0.492, 0.032, -0.024, 0.5]"
CONTROL,55720347.577997014,"[0.0352, -0.01024, 0.48528, 0.03968, -0.01536, 0.4904]"
CONTROL,55740419.69201062,"[0.0304, -0.00448, 0.47856, 0.03264, -0.00672, 0.4808]"
CONTROL,55760486.545972526,"[0.0256, 0.00128, 0.47184, 0.02496, 0.00192, 0.4712]"
CONTROL,55780556.190991774,"[0.0208, 0.00704, 0.46512, 0.01728, 0.01056, 0.4616]"
CONTROL,55800625.74497424,"[0.016, 0.0128, 0.4616, 0.0096, 0.0192, 0.468]"
CONTROL,55820696.61002606,"[0.0112, 0.01856, 0.46832, 0.00192, 0.02784, 0.4776]"
CONTROL,55840766.664012335,"[0.0064, 0.02432, 0.47504, -0.00576, 0.03648, 0.4872]"
CONTROL,55860832.23897731,"[0.0016, 0.03008, 0.48176, -0.01344, 0.03488, 0.4968]"
CONTROL,55880900.79301037,"[-0.0032, 0.03584, 0.48848, -0.02112, 0.02624, 0.5064]"
CONTROL,55900969.306996554,"[-0.008, 0.0384, 0.4952, -0.0288, 0.0176, 0.516]"
CONTROL,55921048.492018595,"[-0.0128, 0.03264, 0.50192, -0.03648, 0.00896, 0.5256]"
CONTROL,55941127.24601291,"[-0.0176, 0.02688, 0.50864, -0.03584, 0.00032, 0.5352]"
CONTROL,55961199.19099146,"[-0.0224, 0.02112, 0.51536, -0.02816, -0.00832, 0.5352]"
CONTROL,55981270.604999736,"[-0.0272, 0.01536, 0.52208, -0.02048, -0.01696, 0.5256]"
CONTROL,56001343.080017254,"[-0.032, 0.0096, 0.5288, -0.0128, -0.0256, 0.516]"
CONTROL,56021416.724019215,"[-0.0368, 0.00384, 0.53552, -0.00512, -0.03424, 0.5064]"
CONTROL,56041497.9790221,"[-0.0384, -0.00192, 0.53776, 0.00256, -0.03712, 0.4968]"
CONTROL,56061568.31298722,"[-0.0336, -0.00768, 0.53104, 0.01024, -0.02848, 0.4872]"
CONTROL,56081641.60698652,"[-0.0288, -0.01344, 0.52432, 0.01792, -0.01984, 0.4776]"
CONTROL,56101714.93201051,"[-0.024, -0.0192, 0.5176, 0.0256, -0.0112, 0.468]"
CONTROL,56121795.24602834,"[-0.0192, -0.02496, 0.51088, 0.03328, -0.00256, 0.4616]"
CONTROL,56141873.780987225,"[-0.0144, -0.03072, 0.50416, 0.03904, 0.00608, 0.4712]"
CONTROL,56161952.874972485,"[-0.0096, -0.03648, 0.49744, 0.03136, 0.01472, 0.4808]"
CONTROL,56182033.039978705,"[-0.0048, -0.03776, 0.49072, 0.02368, 0.02336, 0.4904]"
CONTROL,56202104.513999075,"[0.0, -0.032, 0.484, 0.016, 0.032, 0.5]"
CONTROL,56222202.45801145,"[0.0048, -0.02624, 0.47728, 0.00832, 0.03936, 0.5096]"
CONTROL,56242272.372997835,"[0.0096, -0.02048, 0.47056, 0.00064, 0.03072, 0.5192]"
CONTROL,56262342.31697163,"[0.0144, -0.01472, 0.46384, -0.00704, 0.02208, 0.5288]"
CONTROL,56282415.48198275,"[0.0192, -0.00896, 0.46288, -0.01472, 0.01344, 0.5384]"
CONTROL,56302491.655980706,"[0.024, -0.0032, 0.4696, -0.0224, 0.0048, 0.532]"
CONTROL,56322559.279971756,"[0.0288, 0.00256, 0.47632, -0.03008, -0.00384, 0.5224]"
CONTROL,56342630.48501453,"[0.0336, 0.00832, 0.48304, -0.03776, -0.01248, 0.5128]"
CONTROL,56362705.79899429,"[0.0384, 0.01408, 0.48976, -0.03456, -0.02112, 0.5032]"
CONTROL,56382775.984006,"[0.0368, 0.01984, 0.49648, -0.02688, -0.02976, 0.4936]"
CONTROL,56402845.108008474,"[0.032, 0.0256, 0.5032, -0.0192, -0.0384, 0.484]"
CONTROL,56422916.762996465,"[0.0272, 0.03136, 0.50992, -0.01152, -0.03296, 0.4744]"
CONTROL,56442988.43701836,"[0.0224, 0.03712, 0.51664, -0.00384, -0.02432, 0.4648]"
CONTROL,56463055.0009897,"[0.0176, 0.03712, 0.52336, 0.00384, -0.01568, 0.4648]"
CONTROL,56483121.3959842,"[0.0128, 0.03136, 0.53008, 0.01152, -0.00704, 0.4744]"
CONTROL,56503194.79999598,"[0.008, 0.0256, 0.5368, 0.0192, 0.0016, 0.484]"
CONTROL,56523261.30500296,"[0.0032, 0.01984, 0.53648, 0.02688, 0.01024, 0.4936]"
CONTROL,56543338.43901986,"[-0.0016, 0.01408, 0.52976, 0.03456, 0.01888, 0.5032]"
CONTROL,56563414.45399448,"[-0.0064, 0.00832, 0.52304, 0.03776, 0.02752, 0.5128]"
CONTROL,56583495.13798021,"[-0.0112, 0.00256, 0.51632, 0.03008, 0.03616, 0.5224]"
CONTROL,56603580.401977524,"[-0.016, -0.0032, 0.5096, 0.0224, 0.0352, 0.532]"
CONTROL,56623658.95701805,"[-0.0208, -0.00896, 0.50288, 0.01472, 0.02656, 0.5384]"
CONTROL,56643733.98100725,"[-0.0256, -0.01472, 0.49616, 0.00704, 0.01792, 0.5288]"
CONTROL,56663808.32600407,"[-0.0304, -0.02048, 0.48944, -0.00064, 0.00928, 0.5192]"
CONTROL,56683891.539985776,"[-0.0352, -0.02624, 0.48272, -0.00832, 0.00064, 0.5096]"
CONTROL,56703958.494006656,"[-0.04, -0.032, 0.476, -0.016, -0.008, 0.5]"
CONTROL,56724026.36898914,"[-0.0352, -0.03776, 0.46928, -0.02368, -0.01664, 0.4904]"
CONTROL,56744095.163012385,"[-0.0304, -0.03648, 0.46256, -0.03136, -0.02528, 0.4808]"
CONTROL,56764162.247010976,"[-0.0256, -0.03072, 0.46416, -0.03904, -0.03392, 0.4712]"
CONTROL,56784233.881975524,"[-0.0208, -0.02496, 0.47088, -0.03328, -0.03744, 0.4616]"
CONTROL,56804301.27598811,"[-0.016, -0.0192, 0.4776, -0.0256, -0.0288, 0.468]"
