type,timestamp,positions,velocities,torques
STATE_MOTOR,1164334.0369919315,"[-0.011504855909142308, 0.05062136600022616, 0.5468641508812311, 0.0046019423636569235, -0.006902913545485385, 0.5145118733509235]","[-0.23009711818284617, 0.0, 0.0, -0.23009711818284617, 0.30679615757712825, 0.07669903939428206]","[0.11407, 0.661606, 0.45628, 0.410652, 0.11407, 0.433466]"
STATE_MOTOR,1184408.0250011757,"[-0.016106798272799233, 0.05062136600022616, 0.5468641508812311, 0.0, -0.0023009711818284618, 0.5131926121372031]","[-0.30679615757712825, 0.0, 0.0, -0.30679615757712825, 0.15339807878856412, 0.0]","[0.045628, 0.593164, 0.524722, 0.205326, 0.068442, 0.319396]"
STATE_MOTOR,1204482.1140007116,"[-0.020708740636456155, 0.05062136600022616, 0.5468641508812311, 0.0, 0.003834951969714103, 0.5092348284960422]","[-0.23009711818284617, 0.0, 0.0, -0.15339807878856412, 0.30679615757712825, -0.15339807878856412]","[0.091256, 0.34221, 0.958188, 0.250954, 0.410652, 0.159698]"
STATE_MOTOR,1224556.3530013897,"[-0.023776702212227437, 0.05062136600022616, 0.5468641508812311, -0.0015339807878856412, 0.009970875121256667, 0.503957783641161]","[-0.23009711818284617, 0.0, 0.0, -0.07669903939428206, 0.30679615757712825, -0.5368932757599744]","[0.022814, 0.273768, 0.981002, 0.205326, 0.159698, 0.638792]"
STATE_MOTOR,1244633.9610032737,"[-0.02531068300011308, 0.05062136600022616, 0.5468641508812311, -0.0015339807878856412, 0.013038836697027949, 0.49868073878627966]","[-0.07669903939428206, 0.0, 0.0, 0.0, 0.30679615757712825, -0.6135923151542565]","[0.022814, 0.22814, 1.962004, 0.068442, 0.296582, 0.410652]"
STATE_MOTOR,1264713.649987243,"[-0.02531068300011308, 0.05062136600022616, 0.5468641508812311, 0.0, 0.01457281748491359, 0.4920844327176781]","[-0.07669903939428206, 0.0, 0.0, 0.0, 0.07669903939428206, -0.6902913545485385]","[0.0, 0.11407, 1.665422, 0.045628, 0.182512, 0.205326]"
STATE_MOTOR,1284796.8389978632,"[-0.02531068300011308, 0.05062136600022616, 0.5468641508812311, 0.0, 0.01457281748491359, 0.4861477572559367]","[0.0, 0.0, 0.0, 0.07669903939428206, 0.07669903939428206, -0.7669903939428205]","[0.068442, 0.091256, 1.665422, 0.068442, 0.045628, 0.045628]"
STATE_MOTOR,1304868.376988452,"[-0.023776702212227437, 0.05062136600022616, 0.5468641508812311, 0.0015339807878856412, 0.01457281748491359, 0.48482849604221634]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.6135923151542565]","[0.068442, 0.136884, 2.532354, 0.11407, 0.57035, 0.296582]"
STATE_MOTOR,1324945.3859752975,"[-0.022242721424341798, 0.05062136600022616, 0.5468641508812311, 0.006135923151542565, 0.013038836697027949, 0.4841688654353562]","[0.07669903939428206, 0.0, 0.0, 0.07669903939428206, 0.0, -0.15339807878856412]","[0.250954, 0.387838, 2.3270280000000003, 0.068442, 0.296582, 0.136884]"
STATE_MOTOR,1345022.3649851978,"[-0.020708740636456155, 0.05062136600022616, 0.5468641508812311, 0.009203884727313847, 0.006902913545485385, 0.4841688654353562]","[0.15339807878856412, 0.0, 0.0, 0.23009711818284617, -0.15339807878856412, 0.0]","[0.136884, 0.433466, 2.121702, 0.11407, 0.159698, 0.524722]"
STATE_MOTOR,1365097.2140021622,"[-0.019174759848570515, 0.05062136600022616, 0.5453301700933454, 0.015339807878856412, 0.0023009711818284618, 0.487467018469657]","[0.07669903939428206, 0.0, 0.0, 0.23009711818284617, -0.23009711818284617, 0.0]","[0.11407, 0.45628, 1.5285380000000002, 0.022814, 0.319396, 0.387838]"
STATE_MOTOR,1385170.3620166518,"[-0.016106798272799233, 0.05062136600022616, 0.5453301700933454, 0.019941750242513333, -0.003834951969714103, 0.4920844327176781]","[0.07669903939428206, 0.0, -0.07669903939428206, 0.23009711818284617, -0.23009711818284617, 0.46019423636569234]","[0.205326, 0.844118, 1.505724, 0.022814, 0.205326, 0.250954]"
STATE_MOTOR,1405237.7410116605,"[-0.013038836697027949, 0.05062136600022616, 0.5453301700933454, 0.021475731030398976, -0.009970875121256667, 0.4973614775725594]","[0.15339807878856412, 0.0, 0.0, 0.30679615757712825, -0.30679615757712825, 0.5368932757599744]","[0.045628, 0.889746, 1.231956, 0.296582, 0.159698, 0.501908]"
STATE_MOTOR,1425318.598980084,"[-0.009970875121256667, 0.05062136600022616, 0.5453301700933454, 0.021475731030398976, -0.013038836697027949, 0.503957783641161]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.30679615757712825, 0.6135923151542565]","[0.136884, 0.958188, 0.866932, 0.068442, 0.091256, 0.433466]"
STATE_MOTOR,1445393.1479947641,"[-0.005368932757599744, 0.05062136600022616, 0.5453301700933454, 0.021475731030398976, -0.01457281748491359, 0.5112137203166227]","[0.23009711818284617, 0.0, 0.0, 0.0, -0.23009711818284617, 0.7669903939428205]","[0.410652, 1.391654, 0.866932, 0.045628, 0.068442, 0.205326]"
STATE_MOTOR,1465468.6669819057,"[-0.0007669903939428206, 0.05062136600022616, 0.5453301700933454, 0.021475731030398976, -0.01457281748491359, 0.5138522427440633]","[0.23009711818284617, 0.0, 0.0, 0.0, 0.0, 0.7669903939428205]","[0.296582, 1.414468, 0.661606, 0.273768, 0.045628, 0.250954]"
STATE_MOTOR,1485538.755019661,"[0.003834951969714103, 0.05062136600022616, 0.5453301700933454, 0.021475731030398976, -0.01457281748491359, 0.5145118733509235]","[0.23009711818284617, 0.0, 0.0, 0.0, 0.0, 0.30679615757712825]","[0.22814, 1.48291, 0.387838, 0.296582, 0.273768, 0.136884]"
STATE_MOTOR,1505609.4839819707,"[0.009970875121256667, 0.05062136600022616, 0.5453301700933454, 0.019941750242513333, -0.011504855909142308, 0.5145118733509235]","[0.30679615757712825, 0.0, 0.0, 0.0, 0.0, 0.07669903939428206]","[0.250954, 1.870748, 0.387838, 0.296582, 0.136884, 0.068442]"
STATE_MOTOR,1525681.6429900937,"[0.01457281748491359, 0.05062136600022616, 0.5453301700933454, 0.01687378866674205, -0.006902913545485385, 0.512532981530343]","[0.23009711818284617, 0.0, 0.0, -0.07669903939428206, 0.15339807878856412, 0.0]","[0.136884, 2.098888, 0.22814, 0.593164, 0.136884, 0.57035]"
STATE_MOTOR,1545752.0419731736,"[0.017640779060684873, 0.05062136600022616, 0.5453301700933454, 0.01227184630308513, -0.003834951969714103, 0.5079155672823219]","[0.23009711818284617, 0.0, 0.0, -0.15339807878856412, 0.23009711818284617, -0.23009711818284617]","[0.11407, 1.916376, 0.11407, 0.387838, 0.296582, 0.524722]"
STATE_MOTOR,1565822.0400218852,"[0.020708740636456155, 0.05062136600022616, 0.5453301700933454, 0.007669903939428206, 0.0023009711818284618, 0.5026385224274407]","[0.15339807878856412, 0.0, 0.0, -0.23009711818284617, 0.23009711818284617, -0.5368932757599744]","[0.091256, 2.076074, 0.091256, 0.387838, 0.136884, 0.273768]"
STATE_MOTOR,1585893.4589778073,"[0.022242721424341798, 0.05062136600022616, 0.5453301700933454, 0.0015339807878856412, 0.008436894333371026, 0.4967018469656992]","[0.15339807878856412, 0.0, 0.0, -0.23009711818284617, 0.23009711818284617, -0.6135923151542565]","[0.022814, 1.962004, 0.136884, 0.707234, 0.205326, 0.479094]"
STATE_MOTOR,1605963.9279847033,"[0.022242721424341798, 0.05062136600022616, 0.5453301700933454, -0.0015339807878856412, 0.013038836697027949, 0.4901055408970976]","[0.0, 0.0, 0.0, -0.30679615757712825, 0.30679615757712825, -0.7669903939428205]","[0.022814, 1.505724, 0.34221, 0.365024, 0.159698, 0.479094]"
STATE_MOTOR,1626038.5959758423,"[0.022242721424341798, 0.05062136600022616, 0.5453301700933454, -0.0015339807878856412, 0.016106798272799233, 0.48548812664907653]","[0.0, 0.0, 0.0, -0.15339807878856412, 0.30679615757712825, -0.7669903939428205]","[0.159698, 1.5285380000000002, 0.34221, 0.296582, 0.11407, 0.45628]"
STATE_MOTOR,1646132.2649847716,"[0.020708740636456155, 0.05062136600022616, 0.5453301700933454, -0.0015339807878856412, 0.016106798272799233, 0.48482849604221634]","[0.0, 0.0, 0.0, 0.0, 0.07669903939428206, -0.46019423636569234]","[0.11407, 1.231956, 0.615978, 0.182512, 0.068442, 0.273768]"
